"Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order","Roster Position"
"61800-13430:Jonathan Villar","61800-13430","2B/3B/SS","Jonathan","Jonathan Villar","Villar",7.89857177734375,70,2600,"NYM@PIT","NYM","PIT",,,,,,"2B/3B/SS/UTIL"
"61800-21633:Eugenio Suarez","61800-21633","3B/SS","Eugenio","Eugenio Suarez","Suarez",9.12613608620384,88,2600,"MIL@CIN","CIN","MIL",,,,,,"3B/SS/UTIL"
"61800-54401:Manuel Margot","61800-54401","OF","Manuel","Manuel Margot","Margot",9.0973687422903,76,2600,"TB@ATL","TB","ATL","IL","Hamstring",,,,"OF/UTIL"
"61800-79082:Ryan Mountcastle","61800-79082","1B/OF","Ryan","Ryan Mountcastle","Mountcastle",9.38823529411765,85,2600,"BAL@KC","BAL","KC",,,,,,"C/1B/OF/UTIL"
"61800-60655:Willy Adames","61800-60655","SS","Willy","Willy Adames","Adames",9.83956070784684,91,2600,"MIL@CIN","MIL","CIN",,,,,,"SS/UTIL"
"61800-85307:Jeff McNeil","61800-85307","2B/3B","Jeff","Jeff McNeil","McNeil",6.70363658558239,55,2600,"NYM@PIT","NYM","PIT",,,,,,"2B/3B/UTIL"
"61800-38319:Odubel Herrera","61800-38319","OF","Odubel","Odubel Herrera","Herrera",8.67903186428931,62,2600,"MIA@PHI","PHI","MIA","IL","Ankle",,,,"OF/UTIL"
"61800-13771:Josh Harrison","61800-13771","2B/3B","Josh","Josh Harrison","Harrison",8.4518988886966,79,2600,"SD@WSH","WSH","SD",,,,,,"2B/3B/UTIL"
"61800-79400:Dylan Carlson","61800-79400","OF","Dylan","Dylan Carlson","Carlson",8.57444458007813,90,2600,"SF@STL","STL","SF",,,,,,"OF/UTIL"
"61800-12168:Starlin Castro","61800-12168","2B","Starlin","Starlin Castro","Castro",7.41379310344828,87,2600,"SD@WSH","WSH","SD","O","Personal",,,,"2B/UTIL"
"61800-102362:Trevor Larnach","61800-102362","OF","Trevor","Trevor Larnach","Larnach",8.36607142857143,56,2600,"MIN@DET","MIN","DET",,,,,,"OF/UTIL"
"61800-135216:Chas McCormick","61800-135216","OF","Chas","Chas McCormick","McCormick",8.61929803145559,57,2500,"HOU@CWS","HOU","CWS",,,,,,"OF/UTIL"
"61800-135290:John Nogowski","61800-135290","1B","John","John Nogowski","Nogowski",4.55714280264718,28,2500,"NYM@PIT","PIT","NYM",,,,,,"C/1B/UTIL"
"61800-12434:Lorenzo Cain","61800-12434","OF","Lorenzo","Lorenzo Cain","Cain",8.48064496440272,31,2500,"MIL@CIN","MIL","CIN","IL","Hamstring",,,,"OF/UTIL"
"61800-102621:Wander Franco","61800-102621","SS","Wander","Wander Franco","Franco",9.32352941176471,17,2500,"TB@ATL","TB","ATL",,,,,,"SS/UTIL"
"61800-12931:Wil Myers","61800-12931","OF","Wil","Wil Myers","Myers",8.83571443103609,84,2500,"SD@WSH","SD","WSH",,,,,,"OF/UTIL"
"61800-82569:Gavin Sheets","61800-82569","1B","Gavin","Gavin Sheets","Sheets",10.859999593099,15,2500,"HOU@CWS","CWS","HOU",,,,,,"C/1B/UTIL"
"61800-53994:Josh Bell","61800-53994","1B","Josh","Josh Bell","Bell",9.27297313793286,74,2500,"SD@WSH","WSH","SD",,,,,,"C/1B/UTIL"
"61800-17171:James McCann","61800-17171","C","James","James McCann","McCann",6.4714284128957,77,2500,"NYM@PIT","NYM","PIT",,,,,,"C/1B/UTIL"
"61800-52178:Maikel Franco","61800-52178","3B","Maikel","Maikel Franco","Franco",7.97922109628653,77,2500,"BAL@KC","BAL","KC","IL","Ankle",,,,"3B/UTIL"
"61800-70665:Jacob Stallings","61800-70665","C","Jacob","Jacob Stallings","Stallings",8.61176434685202,68,2500,"NYM@PIT","PIT","NYM",,,,,,"C/1B/UTIL"
"61800-37983:Mike Zunino","61800-37983","C","Mike","Mike Zunino","Zunino",9.79047599671379,63,2500,"TB@ATL","TB","ATL",,,,,,"C/1B/UTIL"
"61800-81046:Garrett Cooper","61800-81046","1B/OF","Garrett","Garrett Cooper","Cooper",8.8,70,2500,"MIA@PHI","MIA","PHI",,,,,,"C/1B/OF/UTIL"
"61800-79141:Ryan O'Hearn","61800-79141","1B","Ryan","Ryan O'Hearn","O'Hearn",6.56052639609889,38,2500,"BAL@KC","KC","BAL",,,,,,"C/1B/UTIL"
"61800-38196:Jake Lamb","61800-38196","1B/3B","Jake","Jake Lamb","Lamb",7.61935474026588,31,2500,"HOU@CWS","CWS","HOU","IL","Quadriceps",,,,"C/1B/3B/UTIL"
"61800-13638:Wilmer Flores","61800-13638","2B/3B","Wilmer","Wilmer Flores","Flores",7.4375,80,2500,"SF@STL","SF","STL",,,,,,"2B/3B/UTIL"
"61800-79225:Luis Urias","61800-79225","2B/SS","Luis","Luis Urias","Urias",9.5625,88,2500,"MIL@CIN","MIL","CIN",,,,,,"2B/SS/UTIL"
"61800-21890:Orlando Arcia","61800-21890","SS","Orlando","Orlando Arcia","Arcia",7.27692295954778,13,2500,"TB@ATL","ATL","TB",,,,,,"SS/UTIL"
"61800-38282:Daniel Vogelbach","61800-38282","1B","Daniel","Daniel Vogelbach","Vogelbach",6.09850755378382,67,2500,"MIL@CIN","MIL","CIN","IL","Hamstring",,,,"C/1B/UTIL"
"61800-101827:Luis Arraez","61800-101827","2B","Luis","Luis Arraez","Arraez",8.49843788146973,64,2500,"MIN@DET","MIN","DET",,,,,,"2B/UTIL"
"61800-38571:Travis Shaw","61800-38571","1B/3B","Travis","Travis Shaw","Shaw",6.94285692487444,56,2500,"MIL@CIN","MIL","CIN","IL","Shoulder",,,,"C/1B/3B/UTIL"
"61800-102370:Alec Bohm","61800-102370","1B/3B","Alec","Alec Bohm","Bohm",7.9188232421875,85,2500,"MIA@PHI","PHI","MIA","IL","Illness",,,,"C/1B/3B/UTIL"
"61800-53757:Rob Refsnyder","61800-53757","2B","Rob","Rob Refsnyder","Refsnyder",9.22222222222222,18,2400,"MIN@DET","MIN","DET","IL","Hamstring",,,,"2B/UTIL"
"61800-119368:Ryan Jeffers","61800-119368","C","Ryan","Ryan Jeffers","Jeffers",7.49729713233742,37,2400,"MIN@DET","MIN","DET",,,,,,"C/1B/UTIL"
"61800-82555:Willi Castro","61800-82555","3B/SS","Willi","Willi Castro","Castro",7.53783767287796,74,2400,"MIN@DET","DET","MIN",,,,,,"3B/SS/UTIL"
"61800-12928:Eric Hosmer","61800-12928","1B","Eric","Eric Hosmer","Hosmer",8.41411779067096,85,2400,"SD@WSH","SD","WSH",,,,,,"C/1B/UTIL"
"61800-17167:Brad Miller","61800-17167","1B","Brad","Brad Miller","Miller",6.36351343103357,74,2400,"MIA@PHI","PHI","MIA",,,,,,"C/1B/UTIL"
"61800-13102:Freddy Galvis","61800-13102","2B/SS","Freddy","Freddy Galvis","Galvis",8.11388905843099,72,2400,"BAL@KC","BAL","KC","IL","Quadriceps",,,,"2B/SS/UTIL"
"61800-17198:Tommy La Stella","61800-17198","2B/3B","Tommy","Tommy La Stella","La Stella",5.32400024414063,25,2400,"SF@STL","SF","STL","IL","Hamstring",,,,"2B/3B/UTIL"
"61800-68531:Brian Anderson","61800-68531","3B","Brian","Brian Anderson","Anderson",7.77428588867187,35,2400,"MIA@PHI","MIA","PHI","IL","Shoulder",,,,"3B/UTIL"
"61800-68563:Victor Robles","61800-68563","OF","Victor","Victor Robles","Robles",6.13544319249407,79,2400,"SD@WSH","WSH","SD",,,,,,"OF/UTIL"
"61800-52187:Ji-Man Choi","61800-52187","1B","Ji-Man","Ji-Man Choi","Choi",8.64615415915465,39,2400,"TB@ATL","TB","ATL",,,,,,"C/1B/UTIL"
"61800-13303:Yasmani Grandal","61800-13303","C","Yasmani","Yasmani Grandal","Grandal",10.9111114986359,63,2400,"HOU@CWS","CWS","HOU","IL","Knee",,,,"C/1B/UTIL"
"61800-11322:Mike Moustakas","61800-11322","2B/3B","Mike","Mike Moustakas","Moustakas",8.91071428571429,28,2400,"MIL@CIN","CIN","MIL","IL","Heel",,,,"2B/3B/UTIL"
"61800-21573:Jace Peterson","61800-21573","OF","Jace","Jace Peterson","Peterson",9.06888902452257,45,2400,"MIL@CIN","MIL","CIN",,,,,,"OF/UTIL"
"61800-5445:Alcides Escobar","61800-5445","SS","Alcides","Alcides Escobar","Escobar",8.79090881347656,11,2400,"SD@WSH","WSH","SD",,,,,,"SS/UTIL"
"61800-79181:Mauricio Dubon","61800-79181","SS/OF","Mauricio","Mauricio Dubon","Dubon",5.20606069853812,66,2400,"SF@STL","SF","STL",,,,,,"SS/OF/UTIL"
"61800-79218:Kevin Newman","61800-79218","2B/SS","Kevin","Kevin Newman","Newman",5.3011765423943,85,2400,"NYM@PIT","PIT","NYM",,,,,,"2B/SS/UTIL"
"61800-101850:Ramon Urias","61800-101850","2B","Ramon","Ramon Urias","Urias",7.1999996869992,39,2400,"BAL@KC","BAL","KC",,,,,,"2B/UTIL"
"61800-116339:Abraham Toro","61800-116339","3B","Abraham","Abraham Toro","Toro",8.77586206896552,29,2400,"HOU@CWS","HOU","CWS",,,,,,"3B/UTIL"
"61800-102331:Nicky Lopez","61800-102331","2B/SS","Nicky","Nicky Lopez","Lopez",6.93132515413215,83,2400,"BAL@KC","KC","BAL",,,,,,"2B/SS/UTIL"
"61800-81924:Niko Goodrum","61800-81924","2B/SS","Niko","Niko Goodrum","Goodrum",7.99365089053199,63,2300,"MIN@DET","DET","MIN","IL","Calf",,,,"2B/SS/UTIL"
"61800-81980:Phillip Evans","61800-81980","3B","Phillip","Phillip Evans","Evans",6.50862068965517,58,2300,"NYM@PIT","PIT","NYM",,,,,,"3B/UTIL"
"61800-73832:Joey Wendle","61800-73832","3B/SS","Joey","Joey Wendle","Wendle",9.45714301567573,77,2300,"TB@ATL","TB","ATL",,,,,,"3B/SS/UTIL"
"61800-65991:Pedro Severino","61800-65991","C","Pedro","Pedro Severino","Severino",6.69365098741319,63,2300,"BAL@KC","BAL","KC",,,,,,"C/1B/UTIL"
"61800-80485:Austin Slater","61800-80485","OF","Austin","Austin Slater","Slater",6.20526323820415,76,2300,"SF@STL","SF","STL",,,,,,"OF/UTIL"
"61800-82596:Jake Rogers","61800-82596","C","Jake","Jake Rogers","Rogers",8.42432465424409,37,2300,"MIN@DET","DET","MIN",,,,,,"C/1B/UTIL"
"61800-97257:Myles Straw","61800-97257","OF","Myles","Myles Straw","Straw",8.24431818181818,88,2300,"HOU@CWS","HOU","CWS",,,,,,"OF/UTIL"
"61800-13378:Leury Garcia","61800-13378","2B/SS","Leury","Leury Garcia","Garcia",8.1586669921875,75,2300,"HOU@CWS","CWS","HOU",,,,,,"2B/SS/UTIL"
"61800-38247:Hanser Alberto","61800-38247","2B/3B","Hanser","Hanser Alberto","Alberto",4.59242433490175,66,2300,"BAL@KC","KC","BAL",,,,,,"2B/3B/UTIL"
"61800-101787:LaMonte Wade Jr.","61800-101787","OF","LaMonte","LaMonte Wade Jr.","Wade Jr.",9.11707287299924,41,2300,"SF@STL","SF","STL",,,,,,"OF/UTIL"
"61800-71217:Omar Narvaez","61800-71217","C","Omar","Omar Narvaez","Narvaez",8.41506832593108,73,2300,"MIL@CIN","MIL","CIN",,,,,,"C/1B/UTIL"
"61800-81622:Mitch Garver","61800-81622","C","Mitch","Mitch Garver","Garver",8.41219497308498,41,2300,"MIN@DET","MIN","DET","IL","Groin",,,,"C/1B/UTIL"
"61800-135190:Taylor Walls","61800-135190","SS","Taylor","Taylor Walls","Walls",7.17142857142857,35,2200,"TB@ATL","TB","ATL",,,,,,"SS/UTIL"
"61800-102584:Tres Barrera","61800-102584","C","Tres","Tres Barrera","Barrera",5.23333326975505,6,2200,"SD@WSH","WSH","SD",,,,,,"C/1B/UTIL"
"61800-53725:Renato Nunez","61800-53725","1B","Renato","Renato Nunez","Nunez",9.78571428571429,7,2200,"MIN@DET","DET","MIN",,,,,,"C/1B/UTIL"
"61800-70277:Kevan Smith","61800-70277","C","Kevan","Kevan Smith","Smith",4.80399993896484,25,2200,"TB@ATL","ATL","TB",,,,,,"C/1B/UTIL"
"61800-82605:Keston Hiura","61800-82605","1B/2B","Keston","Keston Hiura","Hiura",6.16727294921875,55,2200,"MIL@CIN","MIL","CIN",,,,,,"C/1B/2B/UTIL"
"61800-82644:Jesus Sanchez","61800-82644","OF","Jesus","Jesus Sanchez","Sanchez",7.68260856296705,23,2200,"MIA@PHI","MIA","PHI","IL","Undisclosed",,,,"OF/UTIL"
"61800-5062:Ryan Zimmerman","61800-5062","1B","Ryan","Ryan Zimmerman","Zimmerman",6.26825387137277,63,2200,"SD@WSH","WSH","SD",,,,,,"C/1B/UTIL"
"61800-17382:Gregory Polanco","61800-17382","OF","Gregory","Gregory Polanco","Polanco",7.40985881106954,71,2200,"NYM@PIT","PIT","NYM",,,,,,"OF/UTIL"
"61800-21637:Jackie Bradley Jr.","61800-21637","OF","Jackie","Jackie Bradley Jr.","Bradley Jr.",6.27857171921503,84,2200,"MIL@CIN","MIL","CIN",,,,,,"OF/UTIL"
"61800-83188:Kelvin Gutierrez","61800-83188","3B","Kelvin","Kelvin Gutierrez","Gutierrez",4.87906983841297,43,2200,"BAL@KC","BAL","KC",,,,,,"3B/UTIL"
"61800-21797:Jose Peraza","61800-21797","2B/OF","Jose","Jose Peraza","Peraza",6.20599975585938,50,2200,"NYM@PIT","NYM","PIT",,,,,,"2B/OF/UTIL"
"61800-38223:Travis Jankowski","61800-38223","OF","Travis","Travis Jankowski","Jankowski",5.234375,32,2200,"MIA@PHI","PHI","MIA",,,,,,"OF/UTIL"
"61800-79238:Steven Duggar","61800-79238","OF","Steven","Steven Duggar","Duggar",8.23692345252404,65,2200,"SF@STL","SF","STL",,,,,,"OF/UTIL"
"61800-38293:Tyler Naquin","61800-38293","OF","Tyler","Tyler Naquin","Naquin",8.946913730951,81,2200,"MIL@CIN","CIN","MIL",,,,,,"OF/UTIL"
"61800-38299:Kevin Pillar","61800-38299","OF","Kevin","Kevin Pillar","Pillar",6.14927518540534,69,2200,"NYM@PIT","NYM","PIT",,,,,,"OF/UTIL"
"61800-38324:Jorge Alfaro","61800-38324","C","Jorge","Jorge Alfaro","Alfaro",5.45833333333333,48,2200,"MIA@PHI","MIA","PHI",,,,,,"C/1B/UTIL"
"61800-38326:Nomar Mazara","61800-38326","OF","Nomar","Nomar Mazara","Mazara",6.17799987792969,50,2200,"MIN@DET","DET","MIN",,,,,,"OF/UTIL"
"61800-38952:Alex Dickerson","61800-38952","OF","Alex","Alex Dickerson","Dickerson",6.33134346577659,67,2100,"SF@STL","SF","STL",,,,,,"OF/UTIL"
"61800-102453:Zack Short","61800-102453","SS","Zack","Zack Short","Short",8.1,20,2100,"MIN@DET","DET","MIN",,,,,,"SS/UTIL"
"61800-38973:Tyrone Taylor","61800-38973","OF","Tyrone","Tyrone Taylor","Taylor",6.87118633722855,59,2100,"MIL@CIN","MIL","CIN",,,,,,"OF/UTIL"
"61800-104511:Kyle Garlick","61800-104511","OF","Kyle","Kyle Garlick","Garlick",7.06666649712457,36,2100,"MIN@DET","MIN","DET","IL","Groin",,,,"OF/UTIL"
"61800-102541:Jared Oliva","61800-102541","OF","Jared","Jared Oliva","Oliva",4.00769219031701,13,2100,"NYM@PIT","PIT","NYM",,,,,,"OF/UTIL"
"61800-73879:Pat Valaika","61800-73879","2B/SS","Pat","Pat Valaika","Valaika",3.83833338419596,60,2100,"BAL@KC","BAL","KC",,,,,,"2B/SS/UTIL"
"61800-17014:Andrelton Simmons","61800-17014","SS","Andrelton","Andrelton Simmons","Simmons",6.33611128065321,72,2100,"MIN@DET","MIN","DET",,,,,,"SS/UTIL"
"61800-70435:Ben Gamel","61800-70435","OF","Ben","Ben Gamel","Gamel",5.94153864933894,65,2100,"NYM@PIT","PIT","NYM",,,,,,"OF/UTIL"
"61800-13152:Matt Carpenter","61800-13152","1B/3B","Matt","Matt Carpenter","Carpenter",4.23846161671174,78,2100,"SF@STL","STL","SF",,,,,,"C/1B/3B/UTIL"
"61800-68470:JaCoby Jones","61800-68470","OF","JaCoby","JaCoby Jones","Jones",4.50833341810438,36,2100,"MIN@DET","DET","MIN",,,,,,"OF/UTIL"
"61800-101276:Jon Berti","61800-101276","2B/3B","Jon","Jon Berti","Berti",6.69124984741211,80,2100,"MIA@PHI","MIA","PHI",,,,,,"2B/3B/UTIL"
"61800-68533:Brett Phillips","61800-68533","OF","Brett","Brett Phillips","Phillips",6.24794528908926,73,2100,"TB@ATL","TB","ATL",,,,,,"OF/UTIL"
"61800-13253:Martin Maldonado","61800-13253","C","Martin","Martin Maldonado","Maldonado",6.32727281975024,66,2100,"HOU@CWS","HOU","CWS",,,,,,"C/1B/UTIL"
"61800-13262:Jurickson Profar","61800-13262","2B/OF","Jurickson","Jurickson Profar","Profar",6.39770086880388,87,2100,"SD@WSH","SD","WSH",,,,,,"2B/OF/UTIL"
"61800-80848:Victor Caratini","61800-80848","C","Victor","Victor Caratini","Caratini",6.37199991861979,75,2100,"SD@WSH","SD","WSH",,,,,,"C/1B/UTIL"
"61800-13304:Tucker Barnhart","61800-13304","C","Tucker","Tucker Barnhart","Barnhart",7.60144927536232,69,2100,"MIL@CIN","CIN","MIL",,,,,,"C/1B/UTIL"
"61800-13412:Donovan Solano","61800-13412","2B/SS","Donovan","Donovan Solano","Solano",7.11774173859627,62,2100,"SF@STL","SF","STL",,,,,,"2B/SS/UTIL"
"61800-83164:Jake Cave","61800-83164","OF","Jake","Jake Cave","Cave",4.14838729366179,31,2100,"MIN@DET","MIN","DET","IL","Back",,,,"OF/UTIL"
"61800-13535:Ehire Adrianza","61800-13535","2B/SS","Ehire","Ehire Adrianza","Adrianza",5.38358227174674,67,2100,"TB@ATL","ATL","TB",,,,,,"2B/SS/UTIL"
"61800-79070:Domingo Leyba","61800-79070","SS","Domingo","Domingo Leyba","Leyba",3.34615384615385,26,2100,"BAL@KC","BAL","KC",,,,,,"SS/UTIL"
"61800-83186:Aristides Aquino","61800-83186","OF","Aristides","Aristides Aquino","Aquino",6.66923053448017,26,2100,"MIL@CIN","CIN","MIL",,,,,,"OF/UTIL"
"61800-79110:Tyler Stephenson","61800-79110","C","Tyler","Tyler Stephenson","Stephenson",7.36027380538313,73,2100,"MIL@CIN","CIN","MIL",,,,,,"C/1B/UTIL"
"61800-5473:Gerardo Parra","61800-5473","OF","Gerardo","Gerardo Parra","Parra",5.10526315789474,19,2100,"SD@WSH","WSH","SD",,,,,,"OF/UTIL"
"61800-13691:Ender Inciarte","61800-13691","OF","Ender","Ender Inciarte","Inciarte",3.24905654619325,53,2100,"TB@ATL","ATL","TB",,,,,,"OF/UTIL"
"61800-79277:Rowdy Tellez","61800-79277","1B","Rowdy","Rowdy Tellez","Tellez",4.50714274815151,56,2100,"MIL@CIN","MIL","CIN",,,,,,"C/1B/UTIL"
"61800-81511:Kyle Farmer","61800-81511","2B/SS","Kyle","Kyle Farmer","Farmer",6.19655144351652,87,2100,"MIL@CIN","CIN","MIL",,,,,,"2B/SS/UTIL"
"61800-13961:Kevin Kiermaier","61800-13961","OF","Kevin","Kevin Kiermaier","Kiermaier",6.63846153846154,65,2100,"TB@ATL","TB","ATL",,,,,,"OF/UTIL"
"61800-14019:Abraham Almonte","61800-14019","OF","Abraham","Abraham Almonte","Almonte",7.35526315789474,38,2100,"TB@ATL","ATL","TB",,,,,,"OF/UTIL"
"61800-102356:Gilberto Celestino","61800-102356","OF","Gilberto","Gilberto Celestino","Celestino",4.54117629107307,17,2100,"MIN@DET","MIN","DET",,,,,,"OF/UTIL"
"61800-102406:Vidal Brujan","61800-102406","2B","Vidal","Vidal Brujan","Brujan",2.61666663487752,6,2000,"TB@ATL","TB","ATL",,,,,,"2B/UTIL"
"61800-102411:Andrew Knizner","61800-102411","C","Andrew","Andrew Knizner","Knizner",3.75555547078451,36,2000,"SF@STL","STL","SF",,,,,,"C/1B/UTIL"
"61800-135195:Sebastian Rivero","61800-135195","C","Sebastian","Sebastian Rivero","Rivero",3.90000009536743,8,2000,"BAL@KC","KC","BAL",,,,,,"C/1B/UTIL"
"61800-135207:Alex De Goti","61800-135207","2B","Alex","Alex De Goti","De Goti",9.44999980926514,2,2000,"HOU@CWS","HOU","CWS",,,,,,"2B/UTIL"
"61800-135223:Jakson Reetz","61800-135223","C","Jakson","Jakson Reetz","Reetz",4.59999990463257,2,2000,"SD@WSH","WSH","SD",,,,,,"C/1B/UTIL"
"61800-135224:Yadiel Hernandez","61800-135224","OF","Yadiel","Yadiel Hernandez","Hernandez",3.07450986375996,51,2000,"SD@WSH","WSH","SD",,,,,,"OF/UTIL"
"61800-102485:Kyle Isbel","61800-102485","OF","Kyle","Kyle Isbel","Isbel",5.95833333333333,12,2000,"BAL@KC","KC","BAL",,,,,,"OF/UTIL"
"61800-102488:Emmanuel Rivera","61800-102488","3B","Emmanuel","Emmanuel Rivera","Rivera",3,2,2000,"BAL@KC","KC","BAL","IL","Wrist",,,,"3B/UTIL"
"61800-102497:Ronnie Dawson","61800-102497","OF","Ronnie","Ronnie Dawson","Dawson",4.13333320617676,3,2000,"HOU@CWS","HOU","CWS",,,,,,"OF/UTIL"
"61800-82021:Tomas Nido","61800-82021","C","Tomas","Tomas Nido","Nido",6.07222239176432,36,2000,"NYM@PIT","NYM","PIT",,,,,,"C/1B/UTIL"
"61800-135276:Patrick Mazeika","61800-135276","C","Patrick","Patrick Mazeika","Mazeika",3.13750004768372,16,2000,"NYM@PIT","NYM","PIT",,,,,,"C/1B/UTIL"
"61800-135277:Johneshwy Fargas","61800-135277","OF","Johneshwy","Johneshwy Fargas","Fargas",6.67142868041992,7,2000,"NYM@PIT","NYM","PIT",,,,,,"OF/UTIL"
"61800-102513:Mario Feliciano","61800-102513","C","Mario","Mario Feliciano","Feliciano",6.19999980926514,1,2000,"MIL@CIN","MIL","CIN","IL","Shoulder",,,,"C/1B/UTIL"
"61800-116865:Ryan McBroom","61800-116865","1B","Ryan","Ryan McBroom","McBroom",1.83999996185303,5,2000,"BAL@KC","KC","BAL",,,,,,"C/1B/UTIL"
"61800-116866:Danny Mendick","61800-116866","2B","Danny","Danny Mendick","Mendick",4.89799987792969,50,2000,"HOU@CWS","CWS","HOU",,,,,,"2B/UTIL"
"61800-135307:Webster Rivas","61800-135307","C","Webster","Webster Rivas","Rivas",5.8421052631579,19,2000,"SD@WSH","SD","WSH",,,,,,"C/1B/UTIL"
"61800-135305:Tucupita Marcano","61800-135305","3B","Tucupita","Tucupita Marcano","Marcano",3.11600006103516,25,2000,"SD@WSH","SD","WSH",,,,,,"3B/UTIL"
"61800-135310:Chadwick Tromp","61800-135310","C","Chadwick","Chadwick Tromp","Tromp",4.45714296613421,7,2000,"SF@STL","SF","STL",,,,,,"C/1B/UTIL"
"61800-73875:Jose Martinez","61800-73875","OF","Jose","Jose Martinez","Martinez",5.14705882352941,34,2000,"NYM@PIT","NYM","PIT","IL","Knee",,,,"OF/UTIL"
"61800-102550:Luis Campusano","61800-102550","C","Luis","Luis Campusano","Campusano",2.22727272727273,11,2000,"SD@WSH","SD","WSH",,,,,,"C/1B/UTIL"
"61800-116888:Jaylin Davis","61800-116888","OF","Jaylin","Jaylin Davis","Davis",1.83999996185303,5,2000,"SF@STL","SF","STL","IL","Hamstring",,,,"OF/UTIL"
"61800-39090:Erik Gonzalez","61800-39090","3B/SS","Erik","Erik Gonzalez","Gonzalez",5.09718301262654,71,2000,"NYM@PIT","PIT","NYM","IL","Side",,,,"3B/SS/UTIL"
"61800-145590:Jason Vosler","61800-145590","3B","Jason","Jason Vosler","Vosler",5.52258054671749,31,2000,"SF@STL","SF","STL",,,,,,"3B/UTIL"
"61800-39125:Tomas Telis","61800-39125","C","Tomas","Tomas Telis","Telis",,,2000,"MIN@DET","MIN","DET",,,,,,"C/1B/UTIL"
"61800-149732:Hunter Owen","61800-149732","OF","Hunter","Hunter Owen","Owen",1,3,2000,"NYM@PIT","PIT","NYM",,,,,,"OF/UTIL"
"61800-12577:Jarrod Dyson","61800-12577","OF","Jarrod","Jarrod Dyson","Dyson",3.60943401984449,53,2000,"BAL@KC","KC","BAL",,,,,,"OF/UTIL"
"61800-110911:Robel Garcia","61800-110911","OF","Robel","Robel Garcia","Garcia",3.38378370130384,37,2000,"HOU@CWS","HOU","CWS",,,,,,"OF/UTIL"
"61800-53593:Patrick Kivlehan","61800-53593","OF","Patrick","Patrick Kivlehan","Kivlehan",5.72000007629395,5,2000,"SD@WSH","SD","WSH",,,,,,"OF/UTIL"
"61800-151924:Luis Marte","61800-151924","SS","Luis","Luis Marte","Marte",3.09999990463257,4,2000,"MIA@PHI","MIA","PHI",,,,,,"SS/UTIL"
"61800-84405:John Andreoli","61800-84405","OF","John","John Andreoli","Andreoli",2.19999994550432,7,2000,"SD@WSH","SD","WSH",,,,,,"OF/UTIL"
"61800-82414:Victor Reyes","61800-82414","OF","Victor","Victor Reyes","Reyes",4.63571439470564,28,2000,"MIN@DET","DET","MIN",,,,,,"OF/UTIL"
"61800-145921:Ka'ai Tom","61800-145921","OF","Ka'ai","Ka'ai Tom","Tom",4.60416666666667,48,2000,"NYM@PIT","PIT","NYM","IL","Back",,,,"OF/UTIL"
"61800-12863:Todd Frazier","61800-12863","1B/3B","Todd","Todd Frazier","Frazier",3.89230757493239,13,2000,"NYM@PIT","PIT","NYM",,,,,,"C/1B/3B/UTIL"
"61800-72264:Max Moroff","61800-72264","SS","Max","Max Moroff","Moroff",1.08333333333333,6,2000,"SF@STL","STL","SF","IL","Shoulder",,,,"SS/UTIL"
"61800-150096:Ivan Castillo","61800-150096","2B","Ivan","Ivan Castillo","Castillo",3.16666666666667,3,2000,"SD@WSH","SD","WSH",,,,,,"2B/UTIL"
"61800-119401:Rafael Marchan","61800-119401","C","Rafael","Rafael Marchan","Marchan",3.42499995231628,8,2000,"MIA@PHI","PHI","MIA",,,,,,"C/1B/UTIL"
"61800-119404:Nick Maton","61800-119404","SS/2B","Nick","Nick Maton","Maton",5.94565217391304,46,2000,"MIA@PHI","PHI","MIA","DTD","Finger",,,,"2B/SS/UTIL"
"61800-17025:Joe Panik","61800-17025","2B/3B","Joe","Joe Panik","Panik",5.10925914623119,54,2000,"MIA@PHI","MIA","PHI",,,,,,"2B/3B/UTIL"
"61800-82566:Tyler Nevin","61800-82566","1B","Tyler","Tyler Nevin","Nevin",4.5,2,2000,"BAL@KC","BAL","KC",,,,,,"C/1B/UTIL"
"61800-82570:Jake Burger","61800-82570","3B","Jake","Jake Burger","Burger",9.61111111111111,9,2000,"HOU@CWS","CWS","HOU",,,,,,"3B/UTIL"
"61800-82574:Isaac Paredes","61800-82574","SS","Isaac","Isaac Paredes","Paredes",6.21666653951009,12,2000,"MIN@DET","DET","MIN",,,,,,"SS/UTIL"
"61800-82585:Khalil Lee","61800-82585","OF","Khalil","Khalil Lee","Lee",1.44545451077548,11,2000,"NYM@PIT","NYM","PIT",,,,,,"OF/UTIL"
"61800-84655:Stevie Wilkerson","61800-84655","OF","Stevie","Stevie Wilkerson","Wilkerson",3.06206907075027,29,2000,"BAL@KC","BAL","KC",,,,,,"OF/UTIL"
"61800-82606:Monte Harrison","61800-82606","OF","Monte","Monte Harrison","Harrison",0.428571428571429,7,2000,"MIA@PHI","MIA","PHI",,,,,,"OF/UTIL"
"61800-82609:Lewin Diaz","61800-82609","1B","Lewin","Lewin Diaz","Diaz",4.00909077037464,11,2000,"MIA@PHI","MIA","PHI",,,,,,"C/1B/UTIL"
"61800-21172:Brandon Drury","61800-21172","3B","Brandon","Brandon Drury","Drury",3.01600006103516,25,2000,"NYM@PIT","NYM","PIT",,,,,,"3B/UTIL"
