Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
64277-12936:Kyle Gibson,64277-12936,P,Kyle,Kyle Gibson,Gibson,29.67857143,28,8600,BAL@PHI,PHI,BAL,,,,,,P
64277-37999:Michael Wacha,64277-37999,P,Michael,Michael Wacha,Wacha,17.96296296,27,8500,TOR@TB,TB,TOR,,,,,,P
64277-21098:James Paxton,64277-21098,P,James,James Paxton,Paxton,7,1,8500,SEA@OAK,SEA,OAK,IL,Forearm,,,,P
64277-82775:Nestor Cortes,64277-82775,P,Nestor,Nestor Cortes,Cortes,22.95,20,8500,TEX@NYY,NYY,TEX,,,,Yes,,P
64277-97300:John Means,64277-97300,P,John,John Means,Means,29.30434783,23,8400,BAL@PHI,BAL,PHI,,,,Yes,,P
64277-66766:Adrian Houser,64277-66766,P,Adrian,Adrian Houser,Houser,24.03846154,26,8400,STL@MIL,MIL,STL,,,,,,P
64277-101804:Huascar Ynoa,64277-101804,P,Huascar,Huascar Ynoa,Ynoa,30.26666667,15,8400,ATL@ARI,ATL,ARI,,,,,,P
64277-135212:Luis Garcia,64277-135212,P,Luis,Luis Garcia,Garcia,30.32142857,28,8300,HOU@LAA,HOU,LAA,,,,,,P
64277-17116:Jake Odorizzi,64277-17116,P,Jake,Jake Odorizzi,Odorizzi,20.68181818,22,8300,HOU@LAA,HOU,LAA,IL,Foot,,,,P
64277-68536:James Kaprielian,64277-68536,P,James,James Kaprielian,Kaprielian,29.14285714,21,8300,SEA@OAK,OAK,SEA,,,,,,P
64277-52174:Steven Matz,64277-52174,P,Steven,Steven Matz,Matz,27.81481481,27,8200,TOR@TB,TOR,TB,,,,,,P
64277-102394:Luis Patino,64277-102394,P,Luis,Luis Patino,Patino,21.1875,16,8200,TOR@TB,TB,TOR,,,,,,P
64277-85251:Zac Gallen,64277-85251,P,Zac,Zac Gallen,Gallen,27.33333333,21,8100,ATL@ARI,ARI,ATL,,,,,,P
64277-79226:Eric Lauer,64277-79226,P,Eric,Eric Lauer,Lauer,25.73913043,23,8100,STL@MIL,MIL,STL,,,,,,P
64277-102001:Yusei Kikuchi,64277-102001,P,Yusei,Yusei Kikuchi,Kikuchi,28.20689655,29,8100,SEA@OAK,SEA,OAK,,,,,,P
64277-52190:Marco Gonzales,64277-52190,P,Marco,Marco Gonzales,Gonzales,25.13043478,23,8100,SEA@OAK,SEA,OAK,,,,,,P
64277-6311:Madison Bumgarner,64277-6311,P,Madison,Madison Bumgarner,Bumgarner,24.19230769,26,8000,ATL@ARI,ARI,ATL,,,,,,P
64277-79073:Mike Soroka,64277-79073,P,Mike,Mike Soroka,Soroka,17,3,8000,ATL@ARI,ATL,ARI,IL,Achilles,,,,P
64277-79078:Ian Anderson,64277-79078,P,Ian,Ian Anderson,Anderson,28.47826087,23,8000,ATL@ARI,ATL,ARI,,,,,,P
64277-38311:Ross Stripling,64277-38311,P,Ross,Ross Stripling,Stripling,21.40909091,22,8000,TOR@TB,TOR,TB,,,,,,P
64277-65987:Domingo German,64277-65987,P,Domingo,Domingo German,German,22.85714286,21,8000,TEX@NYY,NYY,TEX,IL,Shoulder,,,,P
64277-102287:Kyle Muller,64277-102287,P,Kyle,Kyle Muller,Muller,20,10,8000,ATL@ARI,ATL,ARI,,,,,,P
64277-102498:Patrick Sandoval,64277-102498,P,Patrick,Patrick Sandoval,Sandoval,27.76470588,17,7900,HOU@LAA,LAA,HOU,IL,Back,,,,P
64277-102523:Deivi Garcia,64277-102523,P,Deivi,Deivi Garcia,Garcia,14,2,7800,TEX@NYY,NYY,TEX,,,,,,P
64277-81490:Chris Flexen,64277-81490,P,Chris,Chris Flexen,Flexen,25.75862069,29,7800,SEA@OAK,SEA,OAK,,,,,,P
64277-13123:Alex Cobb,64277-13123,P,Alex,Alex Cobb,Cobb,30,16,7800,HOU@LAA,LAA,HOU,,,,,,P
64277-13627:Corey Kluber,64277-13627,P,Corey,Corey Kluber,Kluber,28.57142857,14,7700,TEX@NYY,NYY,TEX,,,,,,P
64277-17087:Drew Smyly,64277-17087,P,Drew,Drew Smyly,Smyly,19.93103448,29,7700,ATL@ARI,ATL,ARI,,,,,,P
64277-79103:Dane Dunning,64277-79103,P,Dane,Dane Dunning,Dunning,21.66666667,24,7600,TEX@NYY,TEX,NYY,,,,,,P
64277-118180:Tucker Davidson,64277-118180,P,Tucker,Tucker Davidson,Davidson,24.5,4,7600,ATL@ARI,ATL,ARI,IL,Forearm,,,,P
64277-38246:Tyler Anderson,64277-38246,P,Tyler,Tyler Anderson,Anderson,25.85185185,27,7500,SEA@OAK,SEA,OAK,,,,Yes,,P
64277-79254:Dakota Hudson,64277-79254,P,Dakota,Dakota Hudson,Hudson,25.5,8,7500,STL@MIL,STL,MIL,IL,Elbow,,,,P
64277-101819:Jose Suarez,64277-101819,P,Jose,Jose Suarez,Suarez,20.95238095,21,7500,HOU@LAA,LAA,HOU,,,,,,P
64277-82535:Kyle Wright,64277-82535,P,Kyle,Kyle Wright,Wright,8,2,7500,ATL@ARI,ATL,ARI,,,,,,P
64277-85269:Cole Irvin,64277-85269,P,Cole,Cole Irvin,Irvin,25.27586207,29,7400,SEA@OAK,OAK,SEA,,,,,,P
64277-16957:Dylan Bundy,64277-16957,P,Dylan,Dylan Bundy,Bundy,15.70833333,24,7300,HOU@LAA,LAA,HOU,IL,Shoulder,,,,P
64277-12929:Jordan Lyles,64277-12929,P,Jordan,Jordan Lyles,Lyles,23.4,30,7300,TEX@NYY,TEX,NYY,,,,,,P
64277-68561:Luke Weaver,64277-68561,P,Luke,Luke Weaver,Weaver,23.72727273,11,7300,ATL@ARI,ARI,ATL,,,,Yes,,P
64277-85265:Taylor Widener,64277-85265,P,Taylor,Taylor Widener,Widener,17.83333333,18,7200,ATL@ARI,ARI,ATL,,,,,,P
64277-12921:Chris Archer,64277-12921,P,Chris,Chris Archer,Archer,16.16666667,6,7200,TOR@TB,TB,TOR,IL,Hip,,,,P
64277-141024:Bruce Zimmermann,64277-141024,P,Bruce,Bruce Zimmermann,Zimmermann,22.83333333,12,7200,BAL@PHI,BAL,PHI,IL,Ankle,,,,P
64277-5767:J.A. Happ,64277-5767,P,J.A.,J.A. Happ,Happ,19.5,28,7100,STL@MIL,STL,MIL,,,,,,P
64277-60627:Touki Toussaint,64277-60627,P,Touki,Touki Toussaint,Toussaint,22.63636364,11,7000,ATL@ARI,ATL,ARI,,,,Yes,,P
64277-5369:Jon Lester,64277-5369,P,Jon,Jon Lester,Lester,17.7037037,27,7000,STL@MIL,STL,MIL,,,,,,P
64277-79185:Justin Dunn,64277-79185,P,Justin,Justin Dunn,Dunn,21.90909091,11,7000,SEA@OAK,SEA,OAK,IL,Shoulder,,,,P
64277-38272:Mike Foltynewicz,64277-38272,P,Mike,Mike Foltynewicz,Foltynewicz,19.28,25,7000,TEX@NYY,TEX,NYY,,,,,,P
64277-82631:Taylor Hearn,64277-82631,P,Taylor,Taylor Hearn,Hearn,11.225,40,7000,TEX@NYY,TEX,NYY,,,,,,P
64277-52167:Andrew Heaney,64277-52167,P,Andrew,Andrew Heaney,Heaney,22.33333333,30,7000,TEX@NYY,NYY,TEX,,,,,,P
64277-80859:Paul Blackburn,64277-80859,P,Paul,Paul Blackburn,Blackburn,16.16666667,6,7000,SEA@OAK,OAK,SEA,,,,,,P
64277-102396:Logan Gilbert,64277-102396,P,Logan,Logan Gilbert,Gilbert,26.09090909,22,7000,SEA@OAK,SEA,OAK,,,,,,P
64277-81051:Caleb Smith,64277-81051,P,Caleb,Caleb Smith,Smith,13.46153846,39,6900,ATL@ARI,ARI,ATL,NA,Suspension,,,,P
64277-66765:Jorge Lopez,64277-66765,P,Jorge,Jorge Lopez,Lopez,14.93939394,33,6900,BAL@PHI,BAL,PHI,IL,Ankle,,,,P
64277-82630:Shane Baz,64277-82630,P,Shane,Shane Baz,Baz,,,6900,TOR@TB,TB,TOR,,,,Yes,,P
64277-158131:Tyler Gilbert,64277-158131,P,Tyler,Tyler Gilbert,Gilbert,19.22222222,9,6800,ATL@ARI,ARI,ATL,IL,Elbow,,,,P
64277-118411:Kwang Hyun Kim,64277-118411,P,Kwang Hyun,Kwang Hyun Kim,Kim,19.66666667,24,6800,STL@MIL,STL,MIL,,,,,,P
64277-82582:Griffin Canning,64277-82582,P,Griffin,Griffin Canning,Canning,18.6875,16,6800,HOU@LAA,LAA,HOU,IL,Back,,,,P
64277-12455:Josh Tomlin,64277-12455,P,Josh,Josh Tomlin,Tomlin,4.657142857,35,6700,ATL@ARI,ATL,ARI,IL,Neck,,,,P
64277-102566:A.J. Alexy,64277-102566,P,A.J.,A.J. Alexy,Alexy,28,3,6700,TEX@NYY,TEX,NYY,,,,,,P
64277-79085:Keegan Akin,64277-79085,P,Keegan,Keegan Akin,Akin,13.47826087,23,6700,BAL@PHI,BAL,PHI,,,,,,P
64277-161167:Glenn Otto,64277-161167,P,Glenn,Glenn Otto,Otto,13.75,4,6700,TEX@NYY,TEX,NYY,,,,,,P
64277-17121:Miles Mikolas,64277-17121,P,Miles,Miles Mikolas,Mikolas,16.71428571,7,6700,STL@MIL,STL,MIL,,,,,,P
64277-135191:Josh Fleming,64277-135191,P,Josh,Josh Fleming,Fleming,17.59090909,22,6600,TOR@TB,TB,TOR,,,,,,P
64277-79259:Jake Faria,64277-79259,P,Jake,Jake Faria,Faria,5.583333333,24,6600,ATL@ARI,ARI,ATL,,,,,,P
64277-13727:Josh Lindblom,64277-13727,P,Josh,Josh Lindblom,Lindblom,5.875,8,6600,STL@MIL,MIL,STL,,,,,,P
64277-12946:Matt Moore,64277-12946,P,Matt,Matt Moore,Moore,11.29166667,24,6500,BAL@PHI,PHI,BAL,,,,,,P
64277-68467:Chris Ellis,64277-68467,P,Chris,Chris Ellis,Ellis,21.16666667,6,6500,BAL@PHI,BAL,PHI,,,,,,P
64277-13444:Mike Fiers,64277-13444,P,Mike,Mike Fiers,Fiers,11.5,2,6400,SEA@OAK,OAK,SEA,IL,Elbow,,,,P
64277-79155:Jaime Barria,64277-79155,P,Jaime,Jaime Barria,Barria,16.81818182,11,6400,HOU@LAA,LAA,HOU,,,,,,P
64277-146130:Kohei Arihara,64277-146130,P,Kohei,Kohei Arihara,Arihara,11.6,10,6400,TEX@NYY,TEX,NYY,,,,Yes,,P
64277-68485:Ryan Yarbrough,64277-68485,P,Ryan,Ryan Yarbrough,Yarbrough,20.85714286,28,6400,TOR@TB,TB,TOR,,,,,,P
64277-102447:Dean Kremer,64277-102447,P,Dean,Dean Kremer,Kremer,13.46153846,13,6300,BAL@PHI,BAL,PHI,,,,,,P
64277-102530:Spencer Howard,64277-102530,P,Spencer,Spencer Howard,Howard,9.882352941,17,6300,TEX@NYY,TEX,NYY,,,,,,P
64277-79076:Kolby Allard,64277-79076,P,Kolby,Kolby Allard,Allard,16.75,28,6300,TEX@NYY,TEX,NYY,,,,,,P
64277-39686:Carlos Martinez,64277-39686,P,Carlos,Carlos Martinez,Martinez,18.6875,16,6300,STL@MIL,STL,MIL,IL,Thumb,,,,P
64277-135229:Reid Detmers,64277-135229,P,Reid,Reid Detmers,Detmers,18.25,4,6200,HOU@LAA,LAA,HOU,IL,Illness,,,,P
64277-102574:Jake Woodford,64277-102574,P,Jake,Jake Woodford,Woodford,9.304347826,23,6200,STL@MIL,STL,MIL,,,,Yes,,P
64277-5416:Brett Anderson,64277-5416,P,Brett,Brett Anderson,Anderson,16.47619048,21,6200,STL@MIL,MIL,STL,IL,Shoulder,,,,P
64277-79201:Anthony Kay,64277-79201,P,Anthony,Anthony Kay,Kay,14.63636364,11,6200,TOR@TB,TOR,TB,IL,Undisclosed,,,,P
64277-84476:Daniel Ponce de Leon,64277-84476,P,Daniel,Daniel Ponce de Leon,Ponce de Leon,4.541666667,24,6200,STL@MIL,STL,MIL,,,,,,P
64277-119328:Packy Naughton,64277-119328,P,Packy,Packy Naughton,Naughton,11.8,5,6200,HOU@LAA,LAA,HOU,,,,,,P
64277-119361:Drew Rasmussen,64277-119361,P,Drew,Drew Rasmussen,Rasmussen,10.72727273,33,6200,TOR@TB,TB,TOR,,,,,,P
64277-17074:Matt Harvey,64277-17074,P,Matt,Matt Harvey,Harvey,16.32142857,28,6200,BAL@PHI,BAL,PHI,IL,Knee,,,,P
64277-38101:Tanner Roark,64277-38101,P,Tanner,Tanner Roark,Roark,7,3,6100,ATL@ARI,ATL,ARI,,,,,,P
64277-79198:Justus Sheffield,64277-79198,P,Justus,Justus Sheffield,Sheffield,14.61904762,21,6100,SEA@OAK,SEA,OAK,,,,,,P
64277-79209:A.J. Puk,64277-79209,P,A.J.,A.J. Puk,Puk,5.083333333,12,6100,SEA@OAK,OAK,SEA,,,,,,P
64277-79276:T.J. Zeuch,64277-79276,P,T.J.,T.J. Zeuch,Zeuch,7.2,5,6100,STL@MIL,STL,MIL,,,,,,P
64277-58434:Kendall Graveman,64277-58434,P,Kendall,Kendall Graveman,Graveman,6.551020408,49,6000,HOU@LAA,HOU,LAA,,,,,,P
64277-102484:Brandon Bielak,64277-102484,P,Brandon,Brandon Bielak,Bielak,8.222222222,27,6000,HOU@LAA,HOU,LAA,,,,,,P
64277-83163:Jonathan Loaisiga,64277-83163,P,Jonathan,Jonathan Loaisiga,Loaisiga,7.5,54,6000,TEX@NYY,NYY,TEX,IL,Shoulder,,,,P
64277-79071:Taylor Clarke,64277-79071,P,Taylor,Taylor Clarke,Clarke,4.209302326,43,6000,ATL@ARI,ARI,ATL,,,,,,P
64277-38161:Chase Anderson,64277-38161,P,Chase,Chase Anderson,Anderson,10.92857143,14,6000,TEX@NYY,TEX,NYY,,,,,,P
64277-85531:Josh James,64277-85531,P,Josh,Josh James,James,6,3,6000,HOU@LAA,HOU,LAA,,,,,,P
64277-81594:Dietrich Enns,64277-81594,P,Dietrich,Dietrich Enns,Enns,16.71428571,7,6000,TOR@TB,TB,TOR,,,,,,P
64277-82656:Nate Pearson,64277-82656,P,Nate,Nate Pearson,Pearson,7.166666667,6,6000,TOR@TB,TOR,TB,,,,,,P
64277-82840:Yonny Chirinos,64277-82840,P,Yonny,Yonny Chirinos,Chirinos,18.33333333,3,6000,TOR@TB,TB,TOR,IL,Elbow,,,,P
64277-60637:Sean Newcomb,64277-60637,P,Sean,Sean Newcomb,Newcomb,5.967741935,31,5900,ATL@ARI,ATL,ARI,,,,,,P
64277-6018:Wade LeBlanc,64277-6018,P,Wade,Wade LeBlanc,LeBlanc,9.222222222,18,5900,STL@MIL,STL,MIL,IL,Elbow,,,,P
64277-135266:Ljay Newsome,64277-135266,P,Ljay,Ljay Newsome,Newsome,8.428571429,7,5800,SEA@OAK,SEA,OAK,IL,Elbow,,,,P
64277-145622:Matt Peacock,64277-145622,P,Matt,Matt Peacock,Peacock,8.628571429,35,5800,ATL@ARI,ARI,ATL,,,,,,P
64277-23834:Collin McHugh,64277-23834,P,Collin,Collin McHugh,McHugh,11.87878788,33,5800,TOR@TB,TB,TOR,,,,,,P
64277-119426:Johan Oviedo,64277-119426,P,Johan,Johan Oviedo,Oviedo,17.57142857,14,5800,STL@MIL,STL,MIL,,,,,,P
64277-155315:Spenser Watkins,64277-155315,P,Spenser,Spenser Watkins,Watkins,8.928571429,14,5800,BAL@PHI,BAL,PHI,,,,,,P
64277-147155:Hyeon-Jong Yang,64277-147155,P,Hyeon-Jong,Hyeon-Jong Yang,Yang,9.583333333,12,5800,TEX@NYY,TEX,NYY,,,,,,P
64277-68469:Adam Plutko,64277-68469,P,Adam,Adam Plutko,Plutko,4.763157895,38,5800,BAL@PHI,BAL,PHI,,,,,,P
64277-102449:Zac Lowther,64277-102449,P,Zac,Zac Lowther,Lowther,7.125,8,5700,BAL@PHI,BAL,PHI,,,,,,P
64277-135226:Wes Benjamin,64277-135226,P,Wes,Wes Benjamin,Benjamin,4.538461538,13,5700,TEX@NYY,TEX,NYY,,,,,,P
64277-145625:Bailey Falter,64277-145625,P,Bailey,Bailey Falter,Falter,7.684210526,19,5700,BAL@PHI,PHI,BAL,,,,,,P
64277-21919:Matt Andriese,64277-21919,P,Matt,Matt Andriese,Andriese,6.125,32,5700,SEA@OAK,SEA,OAK,,,,,,P
64277-52887:Tyler Matzek,64277-52887,P,Tyler,Tyler Matzek,Matzek,5.285714286,63,5700,ATL@ARI,ATL,ARI,,,,,,P
64277-82650:Kyle Cody,64277-82650,P,Kyle,Kyle Cody,Cody,6.571428571,7,5700,TEX@NYY,TEX,NYY,IL,Shoulder,,,,P
64277-82653:Ryan Borucki,64277-82653,P,Ryan,Ryan Borucki,Borucki,5.047619048,21,5700,TOR@TB,TOR,TB,,,,,,P
64277-103218:Nick Margevicius,64277-103218,P,Nick,Nick Margevicius,Margevicius,7.8,5,5700,SEA@OAK,SEA,OAK,IL,Shoulder,,,,P
64277-102334:Corbin Martin,64277-102334,P,Corbin,Corbin Martin,Martin,10.25,4,5700,ATL@ARI,ARI,ATL,,,,,,P
64277-135192:Ryan Thompson,64277-135192,P,Ryan,Ryan Thompson,Thompson,5.666666667,36,5600,TOR@TB,TB,TOR,IL,Shoulder,,,,P
64277-71742:Grant Dayton,64277-71742,P,Grant,Grant Dayton,Dayton,4.153846154,13,5600,ATL@ARI,ATL,ARI,IL,Shoulder,,,,P
64277-137410:Humberto Castellanos,64277-137410,P,Humberto,Humberto Castellanos,Castellanos,11.75,12,5600,ATL@ARI,ARI,ATL,,,,,,P
64277-101855:Trent Thornton,64277-101855,P,Trent,Trent Thornton,Thornton,6.243243243,37,5600,TOR@TB,TOR,TB,,,,,,P
64277-145922:Tyler Wells,64277-145922,P,Tyler,Tyler Wells,Wells,7.275,40,5600,BAL@PHI,BAL,PHI,,,,,,P
64277-73301:Brent Suter,64277-73301,P,Brent,Brent Suter,Suter,7.5,54,5600,STL@MIL,MIL,STL,,,,,,P
64277-110219:Sean Poppen,64277-110219,P,Sean,Sean Poppen,Poppen,3.470588235,17,5600,ATL@ARI,ARI,ATL,,,,,,P
64277-73363:Felix Pena,64277-73363,P,Felix,Felix Pena,Pena,-5,2,5600,HOU@LAA,LAA,HOU,,,,,,P
64277-80566:Seth Frankoff,64277-80566,P,Seth,Seth Frankoff,Frankoff,8,4,5600,ATL@ARI,ARI,ATL,,,,,,P
64277-52195:Daniel Norris,64277-52195,P,Daniel,Daniel Norris,Norris,4.288461538,52,5600,STL@MIL,MIL,STL,,,,,,P
64277-82935:Trevor Richards,64277-82935,P,Trevor,Trevor Richards,Richards,8.0625,48,5600,TOR@TB,TOR,TB,,,,,,P
64277-160141:Nick Snyder,64277-160141,P,Nick,Nick Snyder,Snyder,2,4,5599,TEX@NYY,TEX,NYY,IL,Shoulder,,,,P
64277-81925:Richard Rodriguez,64277-81925,P,Richard,Richard Rodriguez,Rodriguez,4.603448276,58,5500,ATL@ARI,ATL,ARI,,,,,,P
64277-155687:Andrew Wantz,64277-155687,P,Andrew,Andrew Wantz,Wantz,7.529411765,17,5500,HOU@LAA,LAA,HOU,,,,,,P
64277-102440:Mike Baumann,64277-102440,P,Mike,Mike Baumann,Baumann,4.666666667,3,5500,BAL@PHI,BAL,PHI,,,,,,P
64277-135209:Andre Scrubb,64277-135209,P,Andre,Andre Scrubb,Scrubb,5.277777778,18,5500,HOU@LAA,HOU,LAA,,,,,,P
64277-79927:Stefan Crichton,64277-79927,P,Stefan,Stefan Crichton,Crichton,2.064516129,31,5500,ATL@ARI,ARI,ATL,,,,,,P
64277-82998:Lou Trivino,64277-82998,P,Lou,Lou Trivino,Trivino,5.353846154,65,5500,SEA@OAK,OAK,SEA,,,,,,P
64277-102456:Jhonathan Diaz,64277-102456,P,Jhonathan,Jhonathan Diaz,Diaz,5,1,5500,HOU@LAA,LAA,HOU,,,,,,P
64277-11325:Sean Doolittle,64277-11325,P,Sean,Sean Doolittle,Doolittle,4.264150943,53,5500,SEA@OAK,SEA,OAK,,,,,,P
64277-21565:Ryan Buchter,64277-21565,P,Ryan,Ryan Buchter,Buchter,3.388888889,18,5500,ATL@ARI,ARI,ATL,,,,,,P
64277-11327:Matt Bush,64277-11327,P,Matt,Matt Bush,Bush,4,3,5500,TEX@NYY,TEX,NYY,IL,Elbow,,,,P
64277-79937:Cesar Valdez,64277-79937,P,Cesar,Cesar Valdez,Valdez,5.078947368,38,5500,BAL@PHI,BAL,PHI,,,,,,P
64277-154688:Jake Cousins,64277-154688,P,Jake,Jake Cousins,Cousins,7.25,28,5500,STL@MIL,MIL,STL,,,,,,P
64277-38982:Noe Ramirez,64277-38982,P,Noe,Noe Ramirez,Ramirez,3.870967742,31,5500,ATL@ARI,ARI,ATL,,,,,,P
64277-149577:Louis Head,64277-149577,P,Louis,Louis Head,Head,6.52,25,5500,TOR@TB,TB,TOR,,,,,,P
64277-115788:Brady Lail,64277-115788,P,Brady,Brady Lail,Lail,0,2,5500,BAL@PHI,PHI,BAL,,,,,,P
64277-135247:Jeremy Beasley,64277-135247,P,Jeremy,Jeremy Beasley,Beasley,5.375,8,5500,TOR@TB,TOR,TB,,,,,,P
64277-149587:Jay Flaa,64277-149587,P,Jay,Jay Flaa,Flaa,2.5,2,5500,ATL@ARI,ATL,ARI,,,,,,P
64277-135258:Ramon Rosso,64277-135258,P,Ramon,Ramon Rosso,Rosso,3.5,6,5500,BAL@PHI,PHI,BAL,,,,,,P
64277-79960:Paul Fry,64277-79960,P,Paul,Paul Fry,Fry,4.807692308,52,5500,BAL@PHI,BAL,PHI,,,,,,P
64277-6234:Jordan Zimmermann,64277-6234,P,Jordan,Jordan Zimmermann,Zimmermann,1,2,5500,STL@MIL,MIL,STL,,,,,,P
64277-135256:Connor Brogdon,64277-135256,P,Connor,Connor Brogdon,Brogdon,4.888888889,54,5500,BAL@PHI,PHI,BAL,IL,Groin,,,,P
64277-154712:Mickey Jannis,64277-154712,P,Mickey,Mickey Jannis,Jannis,-8,1,5500,BAL@PHI,BAL,PHI,,,,,,P
64277-135257:Damon Jones,64277-135257,P,Damon,Damon Jones,Jones,1,1,5500,BAL@PHI,PHI,BAL,,,,,,P
64277-154713:Miguel Sanchez,64277-154713,P,Miguel,Miguel Sanchez,Sanchez,4.730769231,26,5500,STL@MIL,MIL,STL,,,,,,P
64277-135262:Anthony Misiewicz,64277-135262,P,Anthony,Anthony Misiewicz,Misiewicz,4.133333333,60,5500,SEA@OAK,SEA,OAK,,,,,,P
64277-135264:Aaron Fletcher,64277-135264,P,Aaron,Aaron Fletcher,Fletcher,0.5,4,5500,SEA@OAK,SEA,OAK,,,,,,P
64277-82018:Victor Arano,64277-82018,P,Victor,Victor Arano,Arano,,,5500,ATL@ARI,ATL,ARI,,,,,,P
