Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
64327-38000:Kevin Gausman,64327-38000,P,Kevin,Kevin Gausman,Gausman,36.87096774,31,9900,SF@SD,SF,SD,,,,Yes,,P
64327-79168:Walker Buehler,64327-79168,P,Walker,Walker Buehler,Buehler,38.48387097,31,9900,LAD@COL,LAD,COL,,,,,,P
64327-5431:Adam Wainwright,64327-5431,P,Adam,Adam Wainwright,Wainwright,33.96875,32,9800,STL@MIL,STL,MIL,,,,,,P
64327-82594:Dustin May,64327-82594,P,Dustin,Dustin May,May,33.4,5,9700,LAD@COL,LAD,COL,IL,Elbow,,,,P
64327-52159:Lance McCullers Jr.,64327-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,33.82142857,28,9700,HOU@LAA,HOU,LAA,,,,,,P
64327-119441:Alek Manoah,64327-119441,P,Alek,Alek Manoah,Manoah,32.47058824,17,9600,TOR@TB,TOR,TB,,,,Yes,,P
64327-52165:Sean Manaea,64327-52165,P,Sean,Sean Manaea,Manaea,31.68965517,29,9600,SEA@OAK,OAK,SEA,,,,,,P
64327-101839:Logan Webb,64327-101839,P,Logan,Logan Webb,Webb,32.52,25,9500,SF@SD,SF,SD,,,,,,P
64327-39041:Marcus Stroman,64327-39041,P,Marcus,Marcus Stroman,Stroman,29.1,30,9400,NYM@BOS,NYM,BOS,,,,Yes,,P
64327-60639:Jose Berrios,64327-60639,P,Jose,Jose Berrios,Berrios,34.2,30,9400,TOR@TB,TOR,TB,,,,,,P
64327-102407:Shane McClanahan,64327-102407,P,Shane,Shane McClanahan,McClanahan,30.17391304,23,9300,TOR@TB,TB,TOR,,,,,,P
64327-63781:Frankie Montas,64327-63781,P,Frankie,Frankie Montas,Montas,34.5,30,9300,SEA@OAK,OAK,SEA,,,,,,P
64327-52185:Max Fried,64327-52185,P,Max,Max Fried,Fried,29.93103448,29,9300,ATL@ARI,ATL,ARI,,,,,,P
64327-85599:Framber Valdez,64327-85599,P,Framber,Framber Valdez,Valdez,34.36842105,19,9300,HOU@LAA,HOU,LAA,,,,,,P
64327-73880:German Marquez,64327-73880,P,German,German Marquez,Marquez,30.66666667,30,9200,LAD@COL,COL,LAD,,,,,,P
64327-16931:Yu Darvish,64327-16931,P,Yu,Yu Darvish,Darvish,32.60714286,28,9200,SF@SD,SD,SF,,,,,,P
64327-5466:Charlie Morton,64327-5466,P,Charlie,Charlie Morton,Morton,33.64516129,31,9200,ATL@ARI,ATL,ARI,,,,,,P
64327-102335:Cristian Javier,64327-102335,P,Cristian,Cristian Javier,Javier,17.48484848,33,9100,HOU@LAA,HOU,LAA,,,,,,P
64327-68523:Joe Musgrove,64327-68523,P,Joe,Joe Musgrove,Musgrove,27.2972973,37,9000,SF@SD,SD,SF,,,,Yes,,P
64327-52166:Julio Urias,64327-52166,P,Julio,Julio Urias,Urias,35.62068966,29,9000,LAD@COL,LAD,COL,,,,Yes,,P
64327-83157:Ranger Suarez,64327-83157,P,Ranger,Ranger Suarez,Suarez,14.78378378,37,9000,BAL@PHI,PHI,BAL,,,,,,P
64327-60644:Luis Severino,64327-60644,P,Luis,Luis Severino,Severino,,,9000,TEX@NYY,NYY,TEX,,,,,,P
64327-5522:Zack Greinke,64327-5522,P,Zack,Zack Greinke,Greinke,25.93103448,29,9000,HOU@LAA,HOU,LAA,,,,,,P
64327-83190:Freddy Peralta,64327-83190,P,Freddy,Freddy Peralta,Peralta,34.78571429,28,8900,STL@MIL,MIL,STL,,,,,,P
64327-37014:Hyun Jin Ryu,64327-37014,P,Hyun Jin,Hyun Jin Ryu,Ryu,26.79310345,29,8800,TOR@TB,TOR,TB,IL,Neck,,,,P
64327-60647:Aaron Nola,64327-60647,P,Aaron,Aaron Nola,Nola,31.4516129,31,8800,BAL@PHI,PHI,BAL,,,,,,P
64327-79853:Jordan Montgomery,64327-79853,P,Jordan,Jordan Montgomery,Montgomery,28.55555556,27,8800,TEX@NYY,NYY,TEX,,,,Yes,,P
64327-110822:Jose Urquidy,64327-110822,P,Jose,Jose Urquidy,Urquidy,28.11764706,17,8700,HOU@LAA,HOU,LAA,,,,Yes,,P
64327-16961:Jameson Taillon,64327-16961,P,Jameson,Jameson Taillon,Taillon,25.92592593,27,8700,TEX@NYY,NYY,TEX,IL,Ankle,,,,P
64327-68482:Zach Eflin,64327-68482,P,Zach,Zach Eflin,Eflin,29.72222222,18,8700,BAL@PHI,PHI,BAL,IL,Knee,,,,P
64327-101881:Merrill Kelly,64327-101881,P,Merrill,Merrill Kelly,Kelly,26.56,25,8700,ATL@ARI,ARI,ATL,,,,,,P
64327-12936:Kyle Gibson,64327-12936,P,Kyle,Kyle Gibson,Gibson,30.10344828,29,8600,BAL@PHI,PHI,BAL,,,,,,P
64327-118206:Luis Gil,64327-118206,P,Luis,Luis Gil,Gil,30.33333333,6,8600,TEX@NYY,NYY,TEX,,,,,,P
64327-21098:James Paxton,64327-21098,P,James,James Paxton,Paxton,7,1,8500,SEA@OAK,SEA,OAK,IL,Forearm,,,,P
64327-82775:Nestor Cortes,64327-82775,P,Nestor,Nestor Cortes,Cortes,22.95,20,8500,TEX@NYY,NYY,TEX,,,,,,P
64327-68452:Kenta Maeda,64327-68452,P,Kenta,Kenta Maeda,Maeda,24,23,8500,MIN@CHC,MIN,CHC,IL,Forearm,,,,P
64327-70559:Mike Clevinger,64327-70559,P,Mike,Mike Clevinger,Clevinger,29.625,8,8500,SF@SD,SD,SF,IL,Elbow,,,,P
64327-52142:Eduardo Rodriguez,64327-52142,P,Eduardo,Eduardo Rodriguez,Rodriguez,28.10714286,28,8500,NYM@BOS,BOS,NYM,,,,Yes,,P
64327-37999:Michael Wacha,64327-37999,P,Michael,Michael Wacha,Wacha,17.96296296,27,8500,TOR@TB,TB,TOR,,,,,,P
64327-68517:Antonio Senzatela,64327-68517,P,Antonio,Antonio Senzatela,Senzatela,24.68,25,8400,LAD@COL,COL,LAD,,,,Yes,,P
64327-97300:John Means,64327-97300,P,John,John Means,Means,30.08333333,24,8400,BAL@PHI,BAL,PHI,,,,,,P
64327-66766:Adrian Houser,64327-66766,P,Adrian,Adrian Houser,Houser,24.03846154,26,8400,STL@MIL,MIL,STL,,,,,,P
64327-101804:Huascar Ynoa,64327-101804,P,Huascar,Huascar Ynoa,Ynoa,30.26666667,15,8400,ATL@ARI,ATL,ARI,,,,,,P
64327-135212:Luis Garcia,64327-135212,P,Luis,Luis Garcia,Garcia,30.32142857,28,8300,HOU@LAA,HOU,LAA,,,,,,P
64327-17116:Jake Odorizzi,64327-17116,P,Jake,Jake Odorizzi,Odorizzi,20.68181818,22,8300,HOU@LAA,HOU,LAA,IL,Foot,,,,P
64327-68536:James Kaprielian,64327-68536,P,James,James Kaprielian,Kaprielian,29.14285714,21,8300,SEA@OAK,OAK,SEA,,,,,,P
64327-82540:Tanner Houck,64327-82540,P,Tanner,Tanner Houck,Houck,22.26666667,15,8200,NYM@BOS,BOS,NYM,,,,,,P
64327-52174:Steven Matz,64327-52174,P,Steven,Steven Matz,Matz,27.81481481,27,8200,TOR@TB,TOR,TB,,,,,,P
64327-38028:Alex Wood,64327-38028,P,Alex,Alex Wood,Wood,30.16666667,24,8200,SF@SD,SF,SD,,,,,,P
64327-102394:Luis Patino,64327-102394,P,Luis,Luis Patino,Patino,21.1875,16,8200,TOR@TB,TB,TOR,,,,,,P
64327-52190:Marco Gonzales,64327-52190,P,Marco,Marco Gonzales,Gonzales,25.13043478,23,8100,SEA@OAK,SEA,OAK,,,,Yes,,P
64327-85251:Zac Gallen,64327-85251,P,Zac,Zac Gallen,Gallen,27.33333333,21,8100,ATL@ARI,ARI,ATL,,,,,,P
64327-5498:Johnny Cueto,64327-5498,P,Johnny,Johnny Cueto,Cueto,25.0952381,21,8100,SF@SD,SF,SD,IL,Elbow,,,,P
64327-79226:Eric Lauer,64327-79226,P,Eric,Eric Lauer,Lauer,25.73913043,23,8100,STL@MIL,MIL,STL,,,,,,P
64327-102001:Yusei Kikuchi,64327-102001,P,Yusei,Yusei Kikuchi,Kikuchi,28.20689655,29,8100,SEA@OAK,SEA,OAK,,,,,,P
64327-6311:Madison Bumgarner,64327-6311,P,Madison,Madison Bumgarner,Bumgarner,24.19230769,26,8000,ATL@ARI,ARI,ATL,,,,,,P
64327-65987:Domingo German,64327-65987,P,Domingo,Domingo German,German,22.85714286,21,8000,TEX@NYY,NYY,TEX,IL,Shoulder,,,,P
64327-79073:Mike Soroka,64327-79073,P,Mike,Mike Soroka,Soroka,17,3,8000,ATL@ARI,ATL,ARI,IL,Achilles,,,,P
64327-79078:Ian Anderson,64327-79078,P,Ian,Ian Anderson,Anderson,28.47826087,23,8000,ATL@ARI,ATL,ARI,,,,,,P
64327-38311:Ross Stripling,64327-38311,P,Ross,Ross Stripling,Stripling,21.40909091,22,8000,TOR@TB,TOR,TB,,,,,,P
64327-102287:Kyle Muller,64327-102287,P,Kyle,Kyle Muller,Muller,20,10,8000,ATL@ARI,ATL,ARI,,,,,,P
64327-102498:Patrick Sandoval,64327-102498,P,Patrick,Patrick Sandoval,Sandoval,27.76470588,17,7900,HOU@LAA,LAA,HOU,IL,Back,,,,P
64327-145612:Bailey Ober,64327-145612,P,Bailey,Bailey Ober,Ober,22.36842105,19,7900,MIN@CHC,MIN,CHC,,,,,,P
64327-102523:Deivi Garcia,64327-102523,P,Deivi,Deivi Garcia,Garcia,14,2,7800,TEX@NYY,NYY,TEX,,,,,,P
64327-53398:Kyle Hendricks,64327-53398,P,Kyle,Kyle Hendricks,Hendricks,25.56666667,30,7800,MIN@CHC,CHC,MIN,,,,,,P
64327-53607:Anthony DeSclafani,64327-53607,P,Anthony,Anthony DeSclafani,DeSclafani,27.34375,32,7800,SF@SD,SF,SD,,,,,,P
64327-21097:Taijuan Walker,64327-21097,P,Taijuan,Taijuan Walker,Walker,25.31034483,29,7800,NYM@BOS,NYM,BOS,,,,,,P
64327-13123:Alex Cobb,64327-13123,P,Alex,Alex Cobb,Cobb,30,16,7800,HOU@LAA,LAA,HOU,,,,,,P
64327-154714:Tylor Megill,64327-154714,P,Tylor,Tylor Megill,Megill,26.625,16,7800,NYM@BOS,NYM,BOS,,,,,,P
64327-5369:Jon Lester,64327-5369,P,Jon,Jon Lester,Lester,18.07142857,28,7800,STL@MIL,STL,MIL,,,,,,P
64327-81490:Chris Flexen,64327-81490,P,Chris,Chris Flexen,Flexen,25.75862069,29,7800,SEA@OAK,SEA,OAK,,,,,,P
64327-82618:David Peterson,64327-82618,P,David,David Peterson,Peterson,20,16,7700,NYM@BOS,NYM,BOS,IL,Toe,,,,P
64327-17087:Drew Smyly,64327-17087,P,Drew,Drew Smyly,Smyly,19.93103448,29,7700,ATL@ARI,ATL,ARI,,,,,,P
64327-52155:Jon Gray,64327-52155,P,Jon,Jon Gray,Gray,25.96551724,29,7700,LAD@COL,COL,LAD,,,,,,P
64327-13627:Corey Kluber,64327-13627,P,Corey,Corey Kluber,Kluber,28.57142857,14,7700,TEX@NYY,NYY,TEX,,,,,,P
64327-71034:Seth Lugo,64327-71034,P,Seth,Seth Lugo,Lugo,5.840909091,44,7700,NYM@BOS,NYM,BOS,,,,,,P
64327-60632:Kyle Freeland,64327-60632,P,Kyle,Kyle Freeland,Freeland,22.82608696,23,7600,LAD@COL,COL,LAD,,,,,,P
64327-79103:Dane Dunning,64327-79103,P,Dane,Dane Dunning,Dunning,21.66666667,24,7600,TEX@NYY,TEX,NYY,,,,Yes,,P
64327-118180:Tucker Davidson,64327-118180,P,Tucker,Tucker Davidson,Davidson,24.5,4,7600,ATL@ARI,ATL,ARI,IL,Forearm,,,,P
64327-79951:Nick Pivetta,64327-79951,P,Nick,Nick Pivetta,Pivetta,27.60714286,28,7500,NYM@BOS,BOS,NYM,,,,,,P
64327-80433:Dinelson Lamet,64327-80433,P,Dinelson,Dinelson Lamet,Lamet,12.94444444,18,7500,SF@SD,SD,SF,,,,,,P
64327-82535:Kyle Wright,64327-82535,P,Kyle,Kyle Wright,Wright,8,2,7500,ATL@ARI,ATL,ARI,,,,,,P
64327-68561:Luke Weaver,64327-68561,P,Luke,Luke Weaver,Weaver,23.72727273,11,7500,ATL@ARI,ARI,ATL,,,,Yes,,P
64327-38246:Tyler Anderson,64327-38246,P,Tyler,Tyler Anderson,Anderson,25.85185185,27,7500,SEA@OAK,SEA,OAK,,,,,,P
64327-79254:Dakota Hudson,64327-79254,P,Dakota,Dakota Hudson,Hudson,25.5,8,7500,STL@MIL,STL,MIL,IL,Elbow,,,,P
64327-101819:Jose Suarez,64327-101819,P,Jose,Jose Suarez,Suarez,20.95238095,21,7500,HOU@LAA,LAA,HOU,,,,,,P
64327-5983:Rich Hill,64327-5983,P,Rich,Rich Hill,Hill,24.4,30,7500,NYM@BOS,NYM,BOS,,,,,,P
64327-12864:Michael Pineda,64327-12864,P,Michael,Michael Pineda,Pineda,24.1,20,7400,MIN@CHC,MIN,CHC,,,,,,P
64327-85269:Cole Irvin,64327-85269,P,Cole,Cole Irvin,Irvin,25.27586207,29,7400,SEA@OAK,OAK,SEA,,,,,,P
64327-16957:Dylan Bundy,64327-16957,P,Dylan,Dylan Bundy,Bundy,15.70833333,24,7300,HOU@LAA,LAA,HOU,IL,Shoulder,,,,P
64327-12929:Jordan Lyles,64327-12929,P,Jordan,Jordan Lyles,Lyles,23.4,30,7300,TEX@NYY,TEX,NYY,,,,,,P
64327-83098:Austin Gomber,64327-83098,P,Austin,Austin Gomber,Gomber,25.375,24,7300,LAD@COL,COL,LAD,IL,Back,,,,P
64327-79224:Chris Paddack,64327-79224,P,Chris,Chris Paddack,Paddack,21.20833333,24,7300,SF@SD,SD,SF,IL,Elbow,,,,P
64327-12921:Chris Archer,64327-12921,P,Chris,Chris Archer,Archer,16.16666667,6,7200,TOR@TB,TB,TOR,IL,Hip,,,,P
64327-70561:Alec Mills,64327-70561,P,Alec,Alec Mills,Mills,14.83333333,30,7200,MIN@CHC,CHC,MIN,,,,Yes,,P
64327-85265:Taylor Widener,64327-85265,P,Taylor,Taylor Widener,Widener,17.83333333,18,7200,ATL@ARI,ARI,ATL,,,,,,P
64327-141024:Bruce Zimmermann,64327-141024,P,Bruce,Bruce Zimmermann,Zimmermann,22.83333333,12,7200,BAL@PHI,BAL,PHI,IL,Ankle,,,,P
64327-5767:J.A. Happ,64327-5767,P,J.A.,J.A. Happ,Happ,19.5,28,7100,STL@MIL,STL,MIL,,,,,,P
64327-102343:Tony Gonsolin,64327-102343,P,Tony,Tony Gonsolin,Gonsolin,19.28571429,14,7100,LAD@COL,LAD,COL,,,,,,P
64327-6266:Carlos Carrasco,64327-6266,P,Carlos,Carlos Carrasco,Carrasco,19.6,10,7000,NYM@BOS,NYM,BOS,DTD,Thumb,,,,P
64327-82631:Taylor Hearn,64327-82631,P,Taylor,Taylor Hearn,Hearn,11.225,40,7000,TEX@NYY,TEX,NYY,,,,,,P
64327-52167:Andrew Heaney,64327-52167,P,Andrew,Andrew Heaney,Heaney,22.33333333,30,7000,TEX@NYY,NYY,TEX,,,,,,P
64327-80859:Paul Blackburn,64327-80859,P,Paul,Paul Blackburn,Blackburn,16.16666667,6,7000,SEA@OAK,OAK,SEA,,,,Yes,,P
64327-11328:Martin Perez,64327-11328,P,Martin,Martin Perez,Perez,14.93939394,33,7000,NYM@BOS,BOS,NYM,,,,,,P
64327-60627:Touki Toussaint,64327-60627,P,Touki,Touki Toussaint,Toussaint,22.63636364,11,7000,ATL@ARI,ATL,ARI,,,,,,P
64327-79185:Justin Dunn,64327-79185,P,Justin,Justin Dunn,Dunn,21.90909091,11,7000,SEA@OAK,SEA,OAK,IL,Shoulder,,,,P
64327-38272:Mike Foltynewicz,64327-38272,P,Mike,Mike Foltynewicz,Foltynewicz,19.28,25,7000,TEX@NYY,TEX,NYY,,,,,,P
64327-102396:Logan Gilbert,64327-102396,P,Logan,Logan Gilbert,Gilbert,26.09090909,22,7000,SEA@OAK,SEA,OAK,,,,,,P
64327-82630:Shane Baz,64327-82630,P,Shane,Shane Baz,Baz,,,6900,TOR@TB,TB,TOR,,,,,,P
64327-68467:Chris Ellis,64327-68467,P,Chris,Chris Ellis,Ellis,21.16666667,6,6900,BAL@PHI,BAL,PHI,,,,,,P
64327-68483:Trevor Williams,64327-68483,P,Trevor,Trevor Williams,Williams,19.35,20,6900,NYM@BOS,NYM,BOS,,,,,,P
64327-81051:Caleb Smith,64327-81051,P,Caleb,Caleb Smith,Smith,13.46153846,39,6900,ATL@ARI,ARI,ATL,NA,Suspension,,,,P
64327-66765:Jorge Lopez,64327-66765,P,Jorge,Jorge Lopez,Lopez,14.93939394,33,6900,BAL@PHI,BAL,PHI,IL,Ankle,,,,P
64327-158131:Tyler Gilbert,64327-158131,P,Tyler,Tyler Gilbert,Gilbert,19.22222222,9,6800,ATL@ARI,ARI,ATL,IL,Elbow,,,,P
64327-82582:Griffin Canning,64327-82582,P,Griffin,Griffin Canning,Canning,18.6875,16,6800,HOU@LAA,LAA,HOU,IL,Back,,,,P
64327-13268:Danny Duffy,64327-13268,P,Danny,Danny Duffy,Duffy,28.23076923,13,6800,LAD@COL,LAD,COL,IL,Forearm,,,,P
64327-52194:Aaron Sanchez,64327-52194,P,Aaron,Aaron Sanchez,Sanchez,17.11111111,9,6800,SF@SD,SF,SD,,,,,,P
64327-118411:Kwang Hyun Kim,64327-118411,P,Kwang Hyun,Kwang Hyun Kim,Kim,19.66666667,24,6800,STL@MIL,STL,MIL,,,,,,P
64327-5784:David Price,64327-5784,P,David,David Price,Price,9.085714286,35,6800,LAD@COL,LAD,COL,,,,,,P
64327-12455:Josh Tomlin,64327-12455,P,Josh,Josh Tomlin,Tomlin,4.657142857,35,6700,ATL@ARI,ATL,ARI,IL,Neck,,,,P
64327-102566:A.J. Alexy,64327-102566,P,A.J.,A.J. Alexy,Alexy,28,3,6700,TEX@NYY,TEX,NYY,,,,,,P
64327-82546:Adbert Alzolay,64327-82546,P,Adbert,Adbert Alzolay,Alzolay,21.44444444,27,6700,MIN@CHC,CHC,MIN,,,,,,P
64327-17121:Miles Mikolas,64327-17121,P,Miles,Miles Mikolas,Mikolas,16.71428571,7,6700,STL@MIL,STL,MIL,,,,,,P
64327-79085:Keegan Akin,64327-79085,P,Keegan,Keegan Akin,Akin,13.47826087,23,6700,BAL@PHI,BAL,PHI,,,,,,P
64327-38214:Andrew Albers,64327-38214,P,Andrew,Andrew Albers,Albers,10.2,5,6700,MIN@CHC,MIN,CHC,,,,,,P
64327-161167:Glenn Otto,64327-161167,P,Glenn,Glenn Otto,Otto,13.75,4,6700,TEX@NYY,TEX,NYY,,,,,,P
64327-135191:Josh Fleming,64327-135191,P,Josh,Josh Fleming,Fleming,17.59090909,22,6600,TOR@TB,TB,TOR,,,,,,P
64327-65988:Zach Davies,64327-65988,P,Zach,Zach Davies,Davies,17.59375,32,6600,MIN@CHC,CHC,MIN,,,,,,P
64327-79259:Jake Faria,64327-79259,P,Jake,Jake Faria,Faria,5.583333333,24,6600,ATL@ARI,ARI,ATL,,,,,,P
64327-13727:Josh Lindblom,64327-13727,P,Josh,Josh Lindblom,Lindblom,5.875,8,6600,STL@MIL,MIL,STL,,,,,,P
64327-102355:Jorge Alcala,64327-102355,P,Jorge,Jorge Alcala,Alcala,4.867924528,53,6600,MIN@CHC,MIN,CHC,,,,,,P
64327-12946:Matt Moore,64327-12946,P,Matt,Matt Moore,Moore,11.29166667,24,6500,BAL@PHI,PHI,BAL,,,,,,P
64327-68527:Jose De Leon,64327-68527,P,Jose,Jose De Leon,De Leon,11.44444444,9,6500,NYM@BOS,BOS,NYM,,,,,,P
64327-12934:Tyler Chatwood,64327-12934,P,Tyler,Tyler Chatwood,Chatwood,4.875,32,6400,SF@SD,SF,SD,IL,Undisclosed,,,,P
64327-82636:Joey Lucchesi,64327-82636,P,Joey,Joey Lucchesi,Lucchesi,17,11,6400,NYM@BOS,NYM,BOS,IL,Elbow,,,,P
64327-146130:Kohei Arihara,64327-146130,P,Kohei,Kohei Arihara,Arihara,11.6,10,6400,TEX@NYY,TEX,NYY,,,,,,P
64327-68485:Ryan Yarbrough,64327-68485,P,Ryan,Ryan Yarbrough,Yarbrough,20.85714286,28,6400,TOR@TB,TB,TOR,,,,,,P
64327-52169:Kohl Stewart,64327-52169,P,Kohl,Kohl Stewart,Stewart,14,4,6400,MIN@CHC,CHC,MIN,IL,Elbow,,,,P
64327-13444:Mike Fiers,64327-13444,P,Mike,Mike Fiers,Fiers,11.5,2,6400,SEA@OAK,OAK,SEA,IL,Elbow,,,,P
64327-79155:Jaime Barria,64327-79155,P,Jaime,Jaime Barria,Barria,16.81818182,11,6400,HOU@LAA,LAA,HOU,,,,,,P
64327-12306:Jake Arrieta,64327-12306,P,Jake,Jake Arrieta,Arrieta,13.92,25,6300,SF@SD,SD,SF,DTD,Groin,,,,P
64327-102447:Dean Kremer,64327-102447,P,Dean,Dean Kremer,Kremer,13.46153846,13,6300,BAL@PHI,BAL,PHI,,,,,,P
64327-102530:Spencer Howard,64327-102530,P,Spencer,Spencer Howard,Howard,9.882352941,17,6300,TEX@NYY,TEX,NYY,,,,,,P
64327-39686:Carlos Martinez,64327-39686,P,Carlos,Carlos Martinez,Martinez,18.6875,16,6300,STL@MIL,STL,MIL,IL,Thumb,,,,P
64327-79076:Kolby Allard,64327-79076,P,Kolby,Kolby Allard,Allard,16.75,28,6300,TEX@NYY,TEX,NYY,,,,,,P
64327-62872:Vince Velasquez,64327-62872,P,Vince,Vince Velasquez,Velasquez,16.52173913,23,6300,SF@SD,SD,SF,,,,,,P
64327-135229:Reid Detmers,64327-135229,P,Reid,Reid Detmers,Detmers,18.25,4,6200,HOU@LAA,LAA,HOU,IL,Illness,,,,P
64327-102574:Jake Woodford,64327-102574,P,Jake,Jake Woodford,Woodford,9.304347826,23,6200,STL@MIL,STL,MIL,,,,Yes,,P
64327-84476:Daniel Ponce de Leon,64327-84476,P,Daniel,Daniel Ponce de Leon,Ponce de Leon,4.541666667,24,6200,STL@MIL,STL,MIL,,,,,,P
64327-119328:Packy Naughton,64327-119328,P,Packy,Packy Naughton,Naughton,11.8,5,6200,HOU@LAA,LAA,HOU,,,,Yes,,P
64327-119361:Drew Rasmussen,64327-119361,P,Drew,Drew Rasmussen,Rasmussen,10.72727273,33,6200,TOR@TB,TB,TOR,,,,Yes,,P
64327-21099:Jose Quintana,64327-21099,P,Jose,Jose Quintana,Quintana,11.07142857,28,6200,SF@SD,SF,SD,,,,,,P
64327-17074:Matt Harvey,64327-17074,P,Matt,Matt Harvey,Harvey,16.32142857,28,6200,BAL@PHI,BAL,PHI,IL,Knee,,,,P
64327-5416:Brett Anderson,64327-5416,P,Brett,Brett Anderson,Anderson,16.47619048,21,6200,STL@MIL,MIL,STL,IL,Shoulder,,,,P
64327-79201:Anthony Kay,64327-79201,P,Anthony,Anthony Kay,Kay,14.63636364,11,6200,TOR@TB,TOR,TB,IL,Undisclosed,,,,P
64327-102297:Keegan Thompson,64327-102297,P,Keegan,Keegan Thompson,Thompson,8.258064516,31,6200,MIN@CHC,CHC,MIN,,,,,,P
64327-82603:Mitch White,64327-82603,P,Mitch,Mitch White,White,11.5,20,6100,LAD@COL,LAD,COL,,,,,,P
64327-152733:Griffin Jax,64327-152733,P,Griffin,Griffin Jax,Jax,16.13333333,15,6100,MIN@CHC,MIN,CHC,,,,Yes,,P
64327-38101:Tanner Roark,64327-38101,P,Tanner,Tanner Roark,Roark,7,3,6100,ATL@ARI,ATL,ARI,,,,,,P
64327-21764:Caleb Thielbar,64327-21764,P,Caleb,Caleb Thielbar,Thielbar,6.716981132,53,6100,MIN@CHC,MIN,CHC,,,,,,P
64327-79198:Justus Sheffield,64327-79198,P,Justus,Justus Sheffield,Sheffield,14.61904762,21,6100,SEA@OAK,SEA,OAK,,,,,,P
64327-79209:A.J. Puk,64327-79209,P,A.J.,A.J. Puk,Puk,5.083333333,12,6100,SEA@OAK,OAK,SEA,,,,,,P
64327-79276:T.J. Zeuch,64327-79276,P,T.J.,T.J. Zeuch,Zeuch,7.2,5,6100,STL@MIL,STL,MIL,,,,,,P
64327-102484:Brandon Bielak,64327-102484,P,Brandon,Brandon Bielak,Bielak,8.222222222,27,6000,HOU@LAA,HOU,LAA,,,,,,P
64327-104672:Devin Smeltzer,64327-104672,P,Devin,Devin Smeltzer,Smeltzer,23,1,6000,MIN@CHC,MIN,CHC,IL,Elbow,,,,P
64327-72265:Matt Strahm,64327-72265,P,Matt,Matt Strahm,Strahm,2.333333333,6,6000,SF@SD,SD,SF,IL,Knee,,,,P
64327-119430:Joe Ryan,64327-119430,P,Joe,Joe Ryan,Ryan,30.33333333,3,6000,MIN@CHC,MIN,CHC,,,,,,P
64327-82656:Nate Pearson,64327-82656,P,Nate,Nate Pearson,Pearson,7.166666667,6,6000,TOR@TB,TOR,TB,,,,,,P
