entry_id,contest_id,contest_name,P,C/1B,2B,3B,SS,OF,OF,OF,UTIL,"","Instructions"
"2579332778","64523-249008707","$2K Sat MLB Bunt (Single Entry)","64523-101804","64523-49523","64523-13378","64523-61553","64523-60672","64523-82536","64523-79082","64523-53401","64523-11334","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"","","","","","","","","","","","","","4) You can not use this form to create new entries"
"","","","","","","","","","","","",""
"","","","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
"","","","","","","","","","","","","",64523-52728:Michael Lorenzen,64523-52728,P,Michael,Michael Lorenzen,Lorenzen,4.791666666666667,24,6300,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-135229:Reid Detmers,64523-135229,P,Reid,Reid Detmers,Detmers,18.25,4,6200,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-119328:Packy Naughton,64523-119328,P,Packy,Packy Naughton,Naughton,10.333333333333334,6,6200,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-21099:Jose Quintana,64523-21099,P,Jose,Jose Quintana,Quintana,10.655172413793103,29,6200,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-17074:Matt Harvey,64523-17074,P,Matt,Matt Harvey,Harvey,16.321428571428573,28,6200,TEX@BAL,BAL,TEX,IL,Knee,,,,P
"","","","","","","","","","","","","",64523-5416:Brett Anderson,64523-5416,P,Brett,Brett Anderson,Anderson,15.681818181818182,22,6200,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-79201:Anthony Kay,64523-79201,P,Anthony,Anthony Kay,Kay,14.636363636363637,11,6200,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-82603:Mitch White,64523-82603,P,Mitch,Mitch White,White,11.5,20,6100,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-15221:Tommy Milone,64523-15221,P,Tommy,Tommy Milone,Milone,11.5,6,6100,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-152733:Griffin Jax,64523-152733,P,Griffin,Griffin Jax,Jax,16.25,16,6100,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-38101:Tanner Roark,64523-38101,P,Tanner,Tanner Roark,Roark,7,3,6100,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-21764:Caleb Thielbar,64523-21764,P,Caleb,Caleb Thielbar,Thielbar,6.6909090909090905,55,6100,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-79198:Justus Sheffield,64523-79198,P,Justus,Justus Sheffield,Sheffield,14.619047619047619,21,6100,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-104672:Devin Smeltzer,64523-104672,P,Devin,Devin Smeltzer,Smeltzer,23,1,6000,TOR@MIN,MIN,TOR,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-72265:Matt Strahm,64523-72265,P,Matt,Matt Strahm,Strahm,2.3333333333333335,6,6000,ATL@SD,SD,ATL,IL,Knee,,,,P
"","","","","","","","","","","","","",64523-82634:Logan Allen,64523-82634,P,Logan,Logan Allen,Allen,12.25,12,6000,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-82656:Nate Pearson,64523-82656,P,Nate,Nate Pearson,Pearson,6.333333333333333,9,6000,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-68490:Austin Voth,64523-68490,P,Austin,Austin Voth,Voth,5.456521739130435,46,6000,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-68551:Tyler Beede,64523-68551,P,Tyler,Tyler Beede,Beede,0,1,6000,SF@COL,SF,COL,IL,Back,,,,P
"","","","","","","","","","","","","",64523-68654:John Gant,64523-68654,P,John,John Gant,Gant,13.027027027027026,37,6000,TOR@MIN,MIN,TOR,IL,Abdomen,,Yes,,P
"","","","","","","","","","","","","",64523-79067:Alex Young,64523-79067,P,Alex,Alex Young,Young,4.575,40,6000,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-79071:Taylor Clarke,64523-79071,P,Taylor,Taylor Clarke,Clarke,4.209302325581396,43,6000,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-38161:Chase Anderson,64523-38161,P,Chase,Chase Anderson,Anderson,10.928571428571429,14,6000,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-38164:Jimmy Nelson,64523-38164,P,Jimmy,Jimmy Nelson,Nelson,7.392857142857143,28,6000,LAD@ARI,LAD,ARI,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-79390:Michael Kopech,64523-79390,P,Michael,Michael Kopech,Kopech,10,42,6000,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-114708:Randy Dobnak,64523-114708,P,Randy,Randy Dobnak,Dobnak,8.142857142857142,14,5900,TOR@MIN,MIN,TOR,IL,Finger,,,,P
"","","","","","","","","","","","","",64523-53599:Chi Chi Gonzalez,64523-53599,P,Chi Chi,Chi Chi Gonzalez,Gonzalez,12.08695652173913,23,5900,SF@COL,COL,SF,IL,Oblique,,,,P
"","","","","","","","","","","","","",64523-17164:Matt Shoemaker,64523-17164,P,Matt,Matt Shoemaker,Shoemaker,10.5625,16,5900,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-68505:Carson Fulmer,64523-68505,P,Carson,Carson Fulmer,Fulmer,4.6,20,5900,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-60637:Sean Newcomb,64523-60637,P,Sean,Sean Newcomb,Newcomb,5.787878787878788,33,5900,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-152888:Sammy Long,64523-152888,P,Sammy,Sammy Long,Long,14.75,12,5900,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-79227:Adrian Morejon,64523-79227,P,Adrian,Adrian Morejon,Morejon,8.5,2,5900,ATL@SD,SD,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-135266:Ljay Newsome,64523-135266,P,Ljay,Ljay Newsome,Newsome,8.428571428571429,7,5800,SEA@LAA,SEA,LAA,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-145622:Matt Peacock,64523-145622,P,Matt,Matt Peacock,Peacock,8.628571428571428,35,5800,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-39127:Jerad Eickhoff,64523-39127,P,Jerad,Jerad Eickhoff,Eickhoff,8.857142857142858,7,5800,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-68469:Adam Plutko,64523-68469,P,Adam,Adam Plutko,Plutko,4.7631578947368425,38,5800,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-68530:Jarlin Garcia,64523-68530,P,Jarlin,Jarlin Garcia,Garcia,6.944444444444445,54,5800,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-101813:J.C. Mejia,64523-101813,P,J.C.,J.C. Mejia,Mejia,9.647058823529411,17,5800,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-155315:Spenser Watkins,64523-155315,P,Spenser,Spenser Watkins,Watkins,8.928571428571429,14,5800,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-147155:Hyeon-Jong Yang,64523-147155,P,Hyeon-Jong,Hyeon-Jong Yang,Yang,9.583333333333334,12,5800,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-5911:Ross Detwiler,64523-5911,P,Ross,Ross Detwiler,Detwiler,5.34,50,5800,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-102449:Zac Lowther,64523-102449,P,Zac,Zac Lowther,Lowther,11,9,5700,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-135226:Wes Benjamin,64523-135226,P,Wes,Wes Benjamin,Benjamin,4.538461538461538,13,5700,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-82650:Kyle Cody,64523-82650,P,Kyle,Kyle Cody,Cody,6.571428571428571,7,5700,TEX@BAL,TEX,BAL,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-82653:Ryan Borucki,64523-82653,P,Ryan,Ryan Borucki,Borucki,4.708333333333333,24,5700,TOR@MIN,TOR,MIN,NA,Suspension,,,,P
"","","","","","","","","","","","","",64523-103218:Nick Margevicius,64523-103218,P,Nick,Nick Margevicius,Margevicius,7.8,5,5700,SEA@LAA,SEA,LAA,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-68542:Robert Gsellman,64523-68542,P,Robert,Robert Gsellman,Gsellman,5.75,16,5700,NYM@MIL,NYM,MIL,IL,Lat,,,,P
"","","","","","","","","","","","","",64523-13438:Drew Pomeranz,64523-13438,P,Drew,Drew Pomeranz,Pomeranz,5.851851851851852,27,5700,ATL@SD,SD,ATL,IL,Forearm,,,,P
"","","","","","","","","","","","","",64523-21919:Matt Andriese,64523-21919,P,Matt,Matt Andriese,Andriese,6.125,32,5700,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-52887:Tyler Matzek,64523-52887,P,Tyler,Tyler Matzek,Matzek,5.2615384615384615,65,5700,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-102334:Corbin Martin,64523-102334,P,Corbin,Corbin Martin,Martin,10.25,4,5700,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-71742:Grant Dayton,64523-71742,P,Grant,Grant Dayton,Dayton,4.153846153846154,13,5600,ATL@SD,ATL,SD,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-102505:Edwin Uceta,64523-102505,P,Edwin,Edwin Uceta,Uceta,6.5,14,5600,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-137410:Humberto Castellanos,64523-137410,P,Humberto,Humberto Castellanos,Castellanos,11.538461538461538,13,5600,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-145922:Tyler Wells,64523-145922,P,Tyler,Tyler Wells,Wells,6.818181818181818,44,5600,TEX@BAL,BAL,TEX,DTD,Shoulder,,,,P
"","","","","","","","","","","","","",64523-156272:Reiss Knehr,64523-156272,P,Reiss,Reiss Knehr,Knehr,8.1,10,5600,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-80566:Seth Frankoff,64523-80566,P,Seth,Seth Frankoff,Frankoff,8,4,5600,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-52141:Lucas Sims,64523-52141,P,Lucas,Lucas Sims,Sims,7.022222222222222,45,5600,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-52195:Daniel Norris,64523-52195,P,Daniel,Daniel Norris,Norris,4.528301886792453,53,5600,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-82935:Trevor Richards,64523-82935,P,Trevor,Trevor Richards,Richards,7.86,50,5600,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-83165:Lewis Thorpe,64523-83165,P,Lewis,Lewis Thorpe,Thorpe,8,5,5600,TOR@MIN,MIN,TOR,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-79117:Peter Lambert,64523-79117,P,Peter,Peter Lambert,Lambert,11,1,5600,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-118186:Jimmy Lambert,64523-118186,P,Jimmy,Jimmy Lambert,Lambert,9.6,5,5600,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-101814:Sam Hentges,64523-101814,P,Sam,Sam Hentges,Hentges,9.11111111111111,27,5600,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-101855:Trent Thornton,64523-101855,P,Trent,Trent Thornton,Thornton,6.243243243243243,37,5600,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-73301:Brent Suter,64523-73301,P,Brent,Brent Suter,Suter,7.228070175438597,57,5600,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-118391:Brandon Bailey,64523-118391,P,Brandon,Brandon Bailey,Bailey,5.6,5,5600,WSH@CIN,CIN,WSH,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-110219:Sean Poppen,64523-110219,P,Sean,Sean Poppen,Poppen,4.75,20,5600,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-73363:Felix Pena,64523-73363,P,Felix,Felix Pena,Pena,-5,2,5600,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-102395:Ryan Weathers,64523-102395,P,Ryan,Ryan Weathers,Weathers,11.366666666666667,30,5600,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-160141:Nick Snyder,64523-160141,P,Nick,Nick Snyder,Snyder,2,4,5599,TEX@BAL,TEX,BAL,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-81925:Richard Rodriguez,64523-81925,P,Richard,Richard Rodriguez,Rodriguez,4.6,60,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-79895:Miguel Diaz,64523-79895,P,Miguel,Miguel Diaz,Diaz,9.24,25,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-81949:Jace Fry,64523-81949,P,Jace,Jace Fry,Fry,0.7142857142857143,7,5500,CWS@CLE,CWS,CLE,,,,,,P
"","","","","","","","","","","","","",64523-155687:Andrew Wantz,64523-155687,P,Andrew,Andrew Wantz,Wantz,6.894736842105263,19,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-102440:Mike Baumann,64523-102440,P,Mike,Mike Baumann,Baumann,4.5,4,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-135214:Ralph Garza Jr.,64523-135214,P,Ralph,Ralph Garza Jr.,Garza Jr.,6.291666666666667,24,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-79927:Stefan Crichton,64523-79927,P,Stefan,Stefan Crichton,Crichton,2.064516129032258,31,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-102456:Jhonathan Diaz,64523-102456,P,Jhonathan,Jhonathan Diaz,Diaz,5,1,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-135225:Steven Fuentes,64523-135225,P,Steven,Steven Fuentes,Fuentes,,,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-79937:Cesar Valdez,64523-79937,P,Cesar,Cesar Valdez,Valdez,5,39,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-102469:Ben Bowden,64523-102469,P,Ben,Ben Bowden,Bowden,4.435897435897436,39,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-38982:Noe Ramirez,64523-38982,P,Noe,Noe Ramirez,Ramirez,4.235294117647059,34,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-102477:Jonathan Stiever,64523-102477,P,Jonathan,Jonathan Stiever,Stiever,-9,1,5500,CWS@CLE,CWS,CLE,IL,Lat,,,,P
"","","","","","","","","","","","","",64523-102476:Bernardo Flores Jr.,64523-102476,P,Bernardo,Bernardo Flores Jr.,Flores Jr.,-3,1,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-135247:Jeremy Beasley,64523-135247,P,Jeremy,Jeremy Beasley,Beasley,5.375,8,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-149587:Jay Flaa,64523-149587,P,Jay,Jay Flaa,Flaa,2.5,2,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-135253:Alex Vesia,64523-135253,P,Alex,Alex Vesia,Vesia,6.4,40,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-79960:Paul Fry,64523-79960,P,Paul,Paul Fry,Fry,4.8076923076923075,52,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-6234:Jordan Zimmermann,64523-6234,P,Jordan,Jordan Zimmermann,Zimmermann,1,2,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-135262:Anthony Misiewicz,64523-135262,P,Anthony,Anthony Misiewicz,Misiewicz,4.161290322580645,62,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-135264:Aaron Fletcher,64523-135264,P,Aaron,Aaron Fletcher,Fletcher,0.5,4,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-82018:Victor Arano,64523-82018,P,Victor,Victor Arano,Arano,,,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-157798:Miguel Aguilar,64523-157798,P,Miguel,Miguel Aguilar,Aguilar,2.3333333333333335,9,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-73828:Dan Altavilla,64523-73828,P,Dan,Dan Altavilla,Altavilla,3.5,2,5500,ATL@SD,SD,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-102500:Robert Dugger,64523-102500,P,Robert,Robert Dugger,Dugger,5.461538461538462,13,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-157796:Gabe Klobosits,64523-157796,P,Gabe,Gabe Klobosits,Klobosits,2.5454545454545454,11,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-135273:Andre Jackson,64523-135273,P,Andre,Andre Jackson,Jackson,22,2,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-73836:Juan Minaya,64523-73836,P,Juan,Juan Minaya,Minaya,7.962962962962963,27,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-116847:Cole Sulser,64523-116847,P,Cole,Cole Sulser,Sulser,6.482758620689655,58,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-161906:Dauri Moreta,64523-161906,P,Dauri,Dauri Moreta,Moreta,,,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-135283:Ty Tice,64523-135283,P,Ty,Ty Tice,Tice,5.5,6,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-161907:Dylan Lee,64523-161907,P,Dylan,Dylan Lee,Lee,,,5500,ATL@SD,ATL,SD,,,,,,P
"","","","","","","","","","","","","",64523-102515:Aaron Ashby,64523-102515,P,Aaron,Aaron Ashby,Ashby,15,11,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-135281:Bryan Baker,64523-135281,P,Bryan,Bryan Baker,Baker,6,1,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-159857:Jose Marte,64523-159857,P,Jose,Jose Marte,Marte,3.75,4,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-135294:Sam Clay,64523-135294,P,Sam,Sam Clay,Clay,2.6379310344827585,58,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-135292:Edwar Colina,64523-135292,P,Edwar,Edwar Colina,Colina,-8,1,5500,TOR@MIN,MIN,TOR,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-135303:Jordan Weems,64523-135303,P,Jordan,Jordan Weems,Weems,1.1428571428571428,7,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-73869:Joe Mantiply,64523-73869,P,Joe,Joe Mantiply,Mantiply,3.392156862745098,51,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-135312:Kyle Nelson,64523-135312,P,Kyle,Kyle Nelson,Nelson,2.3,10,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-135313:Nick Sandlin,64523-135313,P,Nick,Nick Sandlin,Sandlin,6.411764705882353,34,5500,CWS@CLE,CLE,CWS,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-53396:Nick Tropeano,64523-53396,P,Nick,Nick Tropeano,Tropeano,6,5,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-102549:Andres Munoz,64523-102549,P,Andres,Andres Munoz,Munoz,,,5500,SEA@LAA,SEA,LAA,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-6295:Daniel Hudson,64523-6295,P,Daniel,Daniel Hudson,Hudson,6.568627450980392,51,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-102556:Art Warren,64523-102556,P,Art,Art Warren,Warren,6.739130434782608,23,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-102558:Gregory Santos,64523-102558,P,Gregory,Gregory Santos,Santos,0,3,5500,SF@COL,SF,COL,NA,Suspension,,,,P
"","","","","","","","","","","","","",64523-80033:Emilio Pagan,64523-80033,P,Emilio,Emilio Pagan,Pagan,5.015625,64,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-102560:Camilo Doval,64523-102560,P,Camilo,Camilo Doval,Doval,6,24,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-80035:Bobby Wahl,64523-80035,P,Bobby,Bobby Wahl,Wahl,0.3333333333333333,3,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-6307:John Axford,64523-6307,P,John,John Axford,Axford,-5,1,5500,NYM@MIL,MIL,NYM,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-12452:Kenley Jansen,64523-12452,P,Kenley,Kenley Jansen,Jansen,6.212121212121212,66,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-12453:Fernando Abad,64523-12453,P,Fernando,Fernando Abad,Abad,3.5,14,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-135359:Caleb Baragar,64523-135359,P,Caleb,Caleb Baragar,Baragar,4.68,25,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-135362:Roel Ramirez,64523-135362,P,Roel,Roel Ramirez,Ramirez,-8,1,5500,NYM@MIL,NYM,MIL,,,,,,P
"","","","","","","","","","","","","",64523-71875:Mike Mayers,64523-71875,P,Mike,Mike Mayers,Mayers,5.971014492753623,69,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-135361:Nabil Crismatt,64523-135361,P,Nabil,Nabil Crismatt,Crismatt,8.951219512195122,41,5500,ATL@SD,SD,ATL,,,,,,P
"","","","","","","","","","","","","",64523-145626:Alec Bettinger,64523-145626,P,Alec,Alec Bettinger,Bettinger,0,4,5500,NYM@MIL,MIL,NYM,,,,,,P
"","","","","","","","","","","","","",64523-145627:Lucas Gilbreath,64523-145627,P,Lucas,Lucas Gilbreath,Gilbreath,4.5,42,5500,SF@COL,COL,SF,,,,,,P
"","","","","","","","","","","","","",64523-145629:Mason Thompson,64523-145629,P,Mason,Mason Thompson,Thompson,4.2592592592592595,27,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-162057:Jhon Romero,64523-162057,P,Jhon,Jhon Romero,Romero,3,1,5500,WSH@CIN,WSH,CIN,,,,,,P
"","","","","","","","","","","","","",64523-12594:Jake McGee,64523-12594,P,Jake,Jake McGee,McGee,5.112903225806452,62,5500,SF@COL,SF,COL,IL,Oblique,,,,P
"","","","","","","","","","","","","",64523-117065:James Karinchak,64523-117065,P,James,James Karinchak,Karinchak,6.11864406779661,59,5500,CWS@CLE,CLE,CWS,,,,,,P
"","","","","","","","","","","","","",64523-135530:Brett de Geus,64523-135530,P,Brett,Brett de Geus,de Geus,3.5869565217391304,46,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-153961:Tayler Saucedo,64523-153961,P,Tayler,Tayler Saucedo,Saucedo,3.2758620689655173,29,5500,TOR@MIN,TOR,MIN,,,,,,P
"","","","","","","","","","","","","",64523-57717:Buck Farmer,64523-57717,P,Buck,Buck Farmer,Farmer,3.9444444444444446,36,5500,TEX@BAL,TEX,BAL,,,,,,P
"","","","","","","","","","","","","",64523-12675:Steve Cishek,64523-12675,P,Steve,Steve Cishek,Cishek,4.380281690140845,71,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-61858:Raisel Iglesias,64523-61858,P,Raisel,Raisel Iglesias,Iglesias,7.790322580645161,62,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-80313:Keynan Middleton,64523-80313,P,Keynan,Keynan Middleton,Middleton,3.6363636363636362,33,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-80345:Reyes Moronta,64523-80345,P,Reyes,Reyes Moronta,Moronta,3.75,4,5500,SF@COL,SF,COL,,,,,,P
"","","","","","","","","","","","","",64523-135645:Isaac Mattson,64523-135645,P,Isaac,Isaac Mattson,Mattson,3,3,5500,TEX@BAL,BAL,TEX,IL,Shoulder,,,,P
"","","","","","","","","","","","","",64523-158178:Dusten Knight,64523-158178,P,Dusten,Dusten Knight,Knight,4.571428571428571,7,5500,TEX@BAL,BAL,TEX,,,,,,P
"","","","","","","","","","","","","",64523-84452:Caleb Ferguson,64523-84452,P,Caleb,Caleb Ferguson,Ferguson,6.238095238095238,21,5500,LAD@ARI,LAD,ARI,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-96760:Kyle McGowin,64523-96760,P,Kyle,Kyle McGowin,McGowin,5.666666666666667,27,5500,WSH@CIN,WSH,CIN,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-145917:Mac Sceroler,64523-145917,P,Mac,Mac Sceroler,Sceroler,4,5,5500,WSH@CIN,CIN,WSH,,,,,,P
"","","","","","","","","","","","","",64523-119298:Luis Frias,64523-119298,P,Luis,Luis Frias,Frias,2,2,5500,LAD@ARI,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",64523-64044:Tyler Duffey,64523-64044,P,Tyler,Tyler Duffey,Duffey,4.934426229508197,61,5500,TOR@MIN,MIN,TOR,,,,,,P
"","","","","","","","","","","","","",64523-119356:Oliver Ortega,64523-119356,P,Oliver,Oliver Ortega,Ortega,2.6666666666666665,6,5500,SEA@LAA,LAA,SEA,,,,,,P
"","","","","","","","","","","","","",64523-156220:Darien Nunez,64523-156220,P,Darien,Darien Nunez,Nunez,4.333333333333333,6,5500,LAD@ARI,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",64523-80446:Drew Steckenrider,64523-80446,P,Drew,Drew Steckenrider,Steckenrider,5.879310344827586,58,5500,SEA@LAA,SEA,LAA,,,,,,P
"","","","","","","","","","","","","",64523-139851:Justin Topa,64523-139851,P,Justin,Justin Topa,Topa,-5,4,5500,NYM@MIL,MIL,NYM,IL,Elbow,,,,P
"","","","","","","","","","","","","",64523-80461:Ryne Harper,64523-80461,P,Ryne,Ryne Harper,Harper,4.8125,32,5500,WSH@CIN,WSH,CIN,,,,,,P
